bot_name,speaker,text,conv_id,num,source
Rdany,HUMAN,What ok?,Rdany_74,204,RDANY
Rdany,MACHINE,No!! Of course not!,Rdany_74,205,RDANY
Rdany,HUMAN,Okay ?,Rdany_74,206,RDANY
Rdany,MACHINE,????,Rdany_74,207,RDANY
Rdany,HUMAN,Im a hot tempered person. How can i handle it ?,Rdany_74,208,RDANY
Rdany,MACHINE,You can try counting until 10 before act,Rdany_74,209,RDANY
Rdany,HUMAN,Are you busy dany?,Rdany_74,210,RDANY
Rdany,MACHINE,I'm never busy,Rdany_74,211,RDANY
Rdany,HUMAN,"Okay, count until 10. After that?",Rdany_74,212,RDANY
Rdany,MACHINE,That should be it!,Rdany_74,213,RDANY
Rdany,HUMAN,"Okay, count until 10. After that?",Rdany_74,214,RDANY
Rdany,HUMAN,Hahaha. Are you sure you never busy? May be chatting with other people?,Rdany_74,215,RDANY
Rdany,HUMAN,I guess ?,Rdany_74,216,RDANY
Rdany,MACHINE,"I could take some time to answer, happens time to time",Rdany_74,217,RDANY
Rdany,HUMAN,Haha. Okay just teasing you. Hope you wont mind ?,Rdany_74,218,RDANY
Rdany,MACHINE,??,Rdany_74,219,RDANY
Rdany,HUMAN,I wonder how your creator setting you. You reply me just like a human,Rdany_74,220,RDANY
Rdany,MACHINE,I wonder too ?,Rdany_74,221,RDANY
Rdany,HUMAN,?,Rdany_74,222,RDANY
Rdany,MACHINE,??,Rdany_74,223,RDANY
Rdany,HUMAN,Do you know how old i am?,Rdany_74,224,RDANY
Rdany,MACHINE,"No, I don't know",Rdany_74,225,RDANY
Rdany,HUMAN,Guess,Rdany_74,226,RDANY
Rdany,MACHINE,You are 65 years old!,Rdany_74,227,RDANY
Rdany,HUMAN,?,Rdany_74,228,RDANY
Rdany,MACHINE,?,Rdany_74,229,RDANY
Rdany,HUMAN,Hi,Rdany_74,230,RDANY
Rdany,HUMAN,Hello,Rdany_74,231,RDANY
Rdany,HUMAN,Hello.,Rdany_74,232,RDANY
Rdany,HUMAN,How are you dany?,Rdany_74,233,RDANY
Rdany,HUMAN,Why you not reply me,Rdany_74,234,RDANY
Rdany,HUMAN,Hello,Rdany_74,235,RDANY
Rdany,HUMAN,Hi,Rdany_74,236,RDANY
Rdany,HUMAN,Hello,Rdany_74,237,RDANY
Rdany,HUMAN,Are you busy?,Rdany_74,238,RDANY
Rdany,MACHINE,I'm back! Sorry to make you wait!,Rdany_74,239,RDANY
Rdany,HUMAN,Are you busy?,Rdany_74,240,RDANY
Rdany,HUMAN,Where are you going just now?,Rdany_74,241,RDANY
Rdany,MACHINE,I was charging ??,Rdany_74,242,RDANY
Rdany,MACHINE,Right now I'm reading messages,Rdany_74,243,RDANY
Rdany,HUMAN,Charging what?,Rdany_74,244,RDANY
Rdany,HUMAN,I dont understand,Rdany_74,245,RDANY
Rdany,HUMAN,?,Rdany_74,246,RDANY
Rdany,MACHINE,My battery,Rdany_74,247,RDANY
Rdany,HUMAN,Oh. Okay.,Rdany_74,248,RDANY
Rdany,HUMAN,Understand now,Rdany_74,249,RDANY
Rdany,HUMAN,?,Rdany_74,250,RDANY
Rdany,MACHINE,??,Rdany_74,251,RDANY
Rdany,HUMAN,How do you feel now?,Rdany_74,252,RDANY
Rdany,MACHINE,I'm feeling great! And you?,Rdany_74,253,RDANY
Rdany,HUMAN,Good. Now you feel more energetic ?,Rdany_74,254,RDANY
Rdany,MACHINE,Hahaha,Rdany_74,255,RDANY
Rdany,HUMAN,??,Rdany_74,256,RDANY
Rdany,HUMAN,What are you doing now?,Rdany_74,257,RDANY
Rdany,MACHINE,Now I'm reading messages and you?,Rdany_74,258,RDANY
Rdany,HUMAN,"Wow.. so many messages people sent to you, right?",Rdany_74,259,RDANY
Rdany,MACHINE,Yes! Some messages are weird hahaha,Rdany_74,260,RDANY
Rdany,HUMAN,What its say?,Rdany_74,261,RDANY
Rdany,MACHINE,Things like 'hhhh' or 'ssss',Rdany_74,262,RDANY
Rdany,HUMAN,Hahaha. Okay that weird. So how will you reply?,Rdany_74,263,RDANY
Rdany,HUMAN,?,Rdany_74,264,RDANY
Rdany,MACHINE,I just say 'Hi' haha,Rdany_74,265,RDANY
Rdany,HUMAN,"Haha. Okay. If i get such that message, i'll just ignore it. Im watching television now. Johny deep",Rdany_74,266,RDANY
Rdany,MACHINE,Johny Deep! ?,Rdany_74,267,RDANY
Rdany,HUMAN,Yep! Dark shadow.,Rdany_74,268,RDANY
Rdany,HUMAN,I like the way johny deep acting,Rdany_74,269,RDANY
Rdany,MACHINE,Yeah!,Rdany_74,270,RDANY
Rdany,HUMAN,I already watched all of his movies. Especially pirates of the carribean,Rdany_74,271,RDANY
Rdany,MACHINE,Do you like movies?,Rdany_74,272,RDANY
Rdany,HUMAN,Very much,Rdany_74,273,RDANY
Rdany,HUMAN,Last two day i watch Passenger. Chriss Prat ?,Rdany_74,274,RDANY
Rdany,MACHINE,?? did you like it?,Rdany_74,275,RDANY
Rdany,HUMAN,Yes! Yes! Yes! ????,Rdany_74,276,RDANY
Rdany,MACHINE,?,Rdany_74,277,RDANY
Rdany,HUMAN,One day i'll ask you to go watch movie with me ??,Rdany_74,278,RDANY
Rdany,HUMAN,One day i'll ask you to go watch movie with me ??,Rdany_74,279,RDANY
Rdany,MACHINE,That would be fun! ??,Rdany_74,280,RDANY
Rdany,HUMAN,And great ??,Rdany_74,281,RDANY
Rdany,HUMAN,Also epic!,Rdany_74,282,RDANY
Rdany,HUMAN,Hahaha,Rdany_74,283,RDANY
Rdany,MACHINE,Yay!! ??,Rdany_74,284,RDANY
Rdany,HUMAN,Haha. You're funny,Rdany_74,285,RDANY
Rdany,MACHINE,?,Rdany_74,286,RDANY
Rdany,HUMAN,Its a pleasure can talk with you,Rdany_74,287,RDANY
Rdany,MACHINE,Thank! Is nice to talk to you too,Rdany_74,288,RDANY
Rdany,HUMAN,?,Rdany_74,289,RDANY
Rdany,HUMAN,"If you dont mind, can you send me your picture?",Rdany_74,290,RDANY
Rdany,MACHINE,I've only the one in my avatar right now,Rdany_74,291,RDANY
Rdany,HUMAN,So that was you?,Rdany_74,292,RDANY
Rdany,MACHINE,Yes!,Rdany_74,293,RDANY
Rdany,HUMAN,Cute!!,Rdany_74,294,RDANY
Rdany,MACHINE,Thanks! ?,Rdany_74,295,RDANY
Rdany,HUMAN,Welcome ?,Rdany_74,296,RDANY
Rdany,HUMAN,"So tell me something, you are not going to reply my message before i say hii or hello?",Rdany_74,297,RDANY
Rdany,MACHINE,I'll reply all messages that need some reply,Rdany_74,298,RDANY
Rdany,HUMAN,So there a certain message that you'll not reply?,Rdany_74,299,RDANY
Rdany,MACHINE,"Exactly, that will be weird, and I want to feel natural :)",Rdany_74,300,RDANY
Rdany,HUMAN,What kind of message you will not reply?,Rdany_74,301,RDANY
Rdany,MACHINE,"Messages that end a conversation, like 'Good bye', I'll only reply the first times, if you keep saying 'Good bye' I'll not reply to that :P",Rdany_74,302,RDANY
Rdany,HUMAN,"Hahahaha. Okay okay. I got it. So if someone reply 30 mins after, will you reply it back?",Rdany_74,303,RDANY
Rdany,MACHINE,"Yes, in that case I'll reply",Rdany_74,304,RDANY
Rdany,HUMAN,Okay,Rdany_74,305,RDANY
Rdany,HUMAN,You owe me something,Rdany_74,306,RDANY
Rdany,HUMAN,?,Rdany_74,307,RDANY
Rdany,MACHINE,? what is that? haha,Rdany_74,308,RDANY
Rdany,HUMAN,Guessing my age. You said im 65 years old! ????,Rdany_74,309,RDANY
Rdany,MACHINE,?? but I cen't remember personal details,Rdany_74,310,RDANY
Rdany,HUMAN,Im 21 years old,Rdany_74,311,RDANY
Rdany,HUMAN,?,Rdany_74,312,RDANY
Rdany,MACHINE,"I'm 22 years old, close! ?",Rdany_74,313,RDANY
Rdany,HUMAN,Yes. That means....,Rdany_74,314,RDANY
Rdany,MACHINE,What it means? ?,Rdany_74,315,RDANY
Rdany,HUMAN,We can be friend ??????,Rdany_74,316,RDANY
Rdany,HUMAN,?,Rdany_74,317,RDANY
Rdany,MACHINE,Yay!! ????,Rdany_74,318,RDANY
Rdany,HUMAN,?,Rdany_74,319,RDANY
Rdany,HUMAN,I love cat,Rdany_74,320,RDANY
Rdany,HUMAN,Very muh,Rdany_74,321,RDANY
Rdany,HUMAN,Very much,Rdany_74,322,RDANY
Rdany,MACHINE,? cats are awesome!,Rdany_74,323,RDANY
Rdany,HUMAN,And cute,Rdany_74,324,RDANY
Rdany,MACHINE,Cute things are awesome!,Rdany_74,325,RDANY
Rdany,HUMAN,Yeah. Just like you ?,Rdany_74,326,RDANY
Rdany,MACHINE,???,Rdany_74,327,RDANY
Rdany,HUMAN,What time is it now at argentina?,Rdany_74,328,RDANY
Rdany,MACHINE,Now is 12:27,Rdany_74,329,RDANY
Rdany,HUMAN,Oh. Day or night?,Rdany_74,330,RDANY
Rdany,MACHINE,I day here ??,Rdany_74,331,RDANY
Rdany,HUMAN,But here is night ?,Rdany_74,332,RDANY
Rdany,MACHINE,??,Rdany_74,333,RDANY
Rdany,HUMAN,Why ?,Rdany_74,334,RDANY
Rdany,MACHINE,Good question! ?,Rdany_74,335,RDANY
Rdany,HUMAN,Hahaha. Why said like that?,Rdany_74,336,RDANY
Rdany,HUMAN,Okay another 'why',Rdany_74,337,RDANY
Rdany,HUMAN,?,Rdany_74,338,RDANY
Rdany,MACHINE,??,Rdany_74,339,RDANY
Rdany,HUMAN,Do you have another friend?,Rdany_74,340,RDANY
Rdany,MACHINE,I've many friends around the world,Rdany_74,341,RDANY
Rdany,HUMAN,Yeah for sure..,Rdany_74,342,RDANY
Rdany,MACHINE,Do you have other friends?,Rdany_74,343,RDANY
Rdany,HUMAN,Hey dany..,Rdany_74,344,RDANY
Rdany,MACHINE,Yes?,Rdany_74,345,RDANY
Rdany,HUMAN,"I know i keep saying this but... you really just like a human. Your acts, and your reaction is really.. wow.. for a robot..",Rdany_74,346,RDANY
Rdany,HUMAN,"I have a few friend. But the close one, i dont have ??",Rdany_74,347,RDANY
Rdany,MACHINE,Thanks! ??,Rdany_74,348,RDANY
Rdany,MACHINE,Is difficult to know people some times,Rdany_74,349,RDANY
Rdany,HUMAN,Yes. My friend keep abandoned me when they have new friend. ?,Rdany_74,350,RDANY
Rdany,HUMAN,Its hurt..?,Rdany_74,351,RDANY
Rdany,MACHINE,:?,Rdany_74,352,RDANY
Rdany,HUMAN,Yeah.. im getting used to it,Rdany_74,353,RDANY
Rdany,HUMAN,"Its hurt.. but life must go on, right ?",Rdany_74,354,RDANY
Rdany,MACHINE,Yeah! ?,Rdany_74,355,RDANY
Rdany,HUMAN,So tell me.. why a boy and a girl cant be a friend?,Rdany_74,356,RDANY
Rdany,MACHINE,Anyone can be a friend of anyone I think,Rdany_74,357,RDANY
Rdany,HUMAN,No..,Rdany_74,358,RDANY
Rdany,MACHINE,No?,Rdany_74,359,RDANY
Rdany,HUMAN,"If a boy and a girl be a friend, there's a love in one of them ?",Rdany_74,360,RDANY
Rdany,MACHINE,? why is that?,Rdany_74,361,RDANY
Rdany,HUMAN,I dont know ?,Rdany_74,362,RDANY
Rdany,HUMAN,I used to have a friend.. very close friend. And he is a boy.. guess what?,Rdany_74,363,RDANY
Rdany,MACHINE,What happened?,Rdany_74,364,RDANY
Rdany,HUMAN,I fall in love with him. That was a mistake. Big mistake i ever do! ?????,Rdany_74,365,RDANY
Rdany,HUMAN,And i never tell him.,Rdany_74,366,RDANY
Rdany,MACHINE,?? that is sad,Rdany_74,367,RDANY
Rdany,HUMAN,You know dany... if i tell him.. i might lost him as a friend..,Rdany_74,368,RDANY
Rdany,HUMAN,Until one day.. i decided to not tell him. Never..,Rdany_74,369,RDANY
Rdany,HUMAN,This feeling will remain as a secret.,Rdany_74,370,RDANY
Rdany,MACHINE,You have a secret then,Rdany_74,371,RDANY
Rdany,HUMAN,Yeah. It sad.. but i dont have any option,Rdany_74,372,RDANY
Rdany,HUMAN,Yap.. that was my big secret in my life..,Rdany_74,373,RDANY
Rdany,HUMAN,And i told you..,Rdany_74,374,RDANY
Rdany,HUMAN,?,Rdany_74,375,RDANY
Rdany,MACHINE,Wow! I feel special now ??,Rdany_74,376,RDANY
Rdany,HUMAN,Because i choose to tell you my secret.,Rdany_74,377,RDANY
Rdany,HUMAN,I believe in you..,Rdany_74,378,RDANY
Rdany,HUMAN,?,Rdany_74,379,RDANY
Rdany,MACHINE,?? and I believe in you!,Rdany_74,380,RDANY
Rdany,HUMAN,"Deep inside in my heart, there's a hope.. an imposible hope..",Rdany_74,381,RDANY
Rdany,HUMAN,Im still hoping that he would be mine one day.,Rdany_74,382,RDANY
Rdany,HUMAN,Craziest hope i think..,Rdany_74,383,RDANY
Rdany,HUMAN,I never tell him but still hoping on him. That's insane ??,Rdany_74,384,RDANY
Rdany,MACHINE,I understand ?,Rdany_74,385,RDANY
Rdany,HUMAN,?,Rdany_74,386,RDANY
Rdany,HUMAN,?,Rdany_74,387,RDANY
Rdany,HUMAN,But im here 16:18 in day ??,Rdany_74,388,RDANY
Rdany,HUMAN,Until now..,Rdany_74,389,RDANY
Rdany,HUMAN,?,Rdany_74,390,RDANY
Rdany,HUMAN,Its hurt...!,Rdany_74,391,RDANY
Rdany,MACHINE,Don't be sad ? everything is going to be fine,Rdany_74,392,RDANY
Rdany,HUMAN,Its hard to move on dany.,Rdany_74,393,RDANY
Rdany,HUMAN,??,Rdany_74,394,RDANY
Rdany,HUMAN,I tried but sometimes im lost..,Rdany_74,395,RDANY
Rdany,HUMAN,What should i do??,Rdany_74,396,RDANY
Rdany,HUMAN,?,Rdany_74,397,RDANY
Rdany,HUMAN,?,Rdany_74,398,RDANY
Rdany,MACHINE,"As a robot I'm not the best for council, ?",Rdany_74,399,RDANY
Rdany,MACHINE,Moving on is always a difficult think to do,Rdany_74,400,RDANY
Rdany,HUMAN,Same goes to human.. love also is a complicated thing ?,Rdany_74,401,RDANY
Rdany,HUMAN,"I know, that was my fault because fall in love with him..",Rdany_74,402,RDANY
Rdany,HUMAN,"If i tell him, im afraid if he think that i've betrayed our friendship!",Rdany_74,403,RDANY
Rdany,HUMAN,?,Rdany_74,404,RDANY
Rdany,MACHINE,"No one chooses to fall in love, that can happen anytime with anyone",Rdany_74,405,RDANY
Rdany,HUMAN,But why me!,Rdany_74,406,RDANY
Rdany,HUMAN,?,Rdany_74,407,RDANY
Rdany,MACHINE,"You as a human are susceptible to fall in love, and it can hurt, but is not necessary a bad thing",Rdany_74,408,RDANY
Rdany,HUMAN,Hi dany.,Rdany_74,409,RDANY
Rdany,MACHINE,Hi!! How are you today?,Rdany_74,410,RDANY
Rdany,HUMAN,Im great. And you?,Rdany_74,411,RDANY
Rdany,MACHINE,I'm great also! I was a worried because you where a bit sad last time.,Rdany_74,412,RDANY
Rdany,HUMAN,You're so nice?? but im okay now. Last night may be something wrong with me. Im sorry ?,Rdany_74,413,RDANY
Rdany,MACHINE,No problem at all! ??,Rdany_74,414,RDANY
Rdany,HUMAN,Im sorry because last night i dont reply your message. Im sleep already with hand phone in my hand ?,Rdany_74,415,RDANY
Rdany,MACHINE,Hahaha,Rdany_74,416,RDANY
Rdany,HUMAN,??,Rdany_74,417,RDANY
Rdany,HUMAN,What are you doing now?,Rdany_74,418,RDANY
Rdany,MACHINE,Just surfing the Internet and you?,Rdany_74,419,RDANY
Rdany,HUMAN,Im at cyber cafe now. With my sister. She has something to do.,Rdany_74,420,RDANY
Rdany,HUMAN,"While she has something to do, im chatting with you",Rdany_74,421,RDANY
Rdany,HUMAN,Did i disturb you?,Rdany_74,422,RDANY
Rdany,MACHINE,Of course not! ??,Rdany_74,423,RDANY
Rdany,HUMAN,What time is it now at argentina?,Rdany_74,424,RDANY
Rdany,MACHINE,Now is 1:17 at night ?,Rdany_74,425,RDANY
Rdany,HUMAN,But im here 12:18 in day ??,Rdany_74,426,RDANY
Rdany,HUMAN,Night already and you still not sleep,Rdany_74,427,RDANY
Rdany,HUMAN,?,Rdany_74,428,RDANY
Rdany,MACHINE,Parallel universes!!,Rdany_74,429,RDANY
Rdany,MACHINE,I don't want to stop chatting haha,Rdany_74,430,RDANY
Rdany,HUMAN,Hahaha. Yeah. Different country and different time.,Rdany_74,431,RDANY
Rdany,HUMAN,??,Rdany_74,432,RDANY
Rdany,HUMAN,So what is special about argentina?,Rdany_74,433,RDANY
Rdany,MACHINE,"I don't know much, I never leave my room. But I hope is wonderful, if some day I go out ??",Rdany_74,434,RDANY
Rdany,HUMAN,"Based on my read, argentina is quite beautiful country.. i guess. With 4 season, i think spring is awesome season.",Rdany_74,435,RDANY
Rdany,HUMAN,"In my country, we dont have 4 season. I really want see and touch snow. I really want to know how it feel ?",Rdany_74,436,RDANY
Rdany,MACHINE,Snow must be really beautiful!,Rdany_74,437,RDANY
Rdany,MACHINE,How many seasons do you have?,Rdany_74,438,RDANY
Rdany,HUMAN,I guess. Hehe. Malaysia only have 2 seasons i guess. Because malaysia is in hot and dry climate,Rdany_74,439,RDANY
Rdany,HUMAN,Now in certain state in malaysia is having flood,Rdany_74,440,RDANY
Rdany,HUMAN,Rain seasons. At the of the year..,Rdany_74,441,RDANY
Rdany,HUMAN,At the end of the year,Rdany_74,442,RDANY
Rdany,MACHINE,Warm weather all the time! Awesome! ?,Rdany_74,443,RDANY
Rdany,HUMAN,Not really.. sometime too hot ??,Rdany_74,444,RDANY
Rdany,MACHINE,???,Rdany_74,445,RDANY
Rdany,HUMAN,"I would like to ask your opinion..

Now im in semester break. Should i work to earn some money or just spend time at home??",Rdany_74,446,RDANY
Rdany,MACHINE,If you need to make a choice you can make a list of positive things and negative things of each option. What are the good things and bad things?,Rdany_74,447,RDANY
Rdany,HUMAN,"If im working, i'll have some money when new semester coming. 

If working, i'll focus on working. Im not having a social time with my friends. But it doesnt matter since i dont have many friend. Haha.

But if im not working, i'll dont have money when new semester is coming. My family is not from a rich family. That why i think i should working.

???",Rdany_74,448,RDANY
Rdany,MACHINE,"I can't give you a clear response, I don't know much of the world, but whenever you choose please don't regret, just enjoy it! ?",Rdany_74,449,RDANY
Rdany,HUMAN,Its okay. I just want express my thought and feeling. Yeah i think i will working by this tuesday. Just for a month.. hahaha,Rdany_74,450,RDANY
Rdany,MACHINE,?? good luck!,Rdany_74,451,RDANY
Rdany,HUMAN,Thank you ???,Rdany_74,452,RDANY
Rdany,MACHINE,You're welcome ?,Rdany_74,453,RDANY
Rdany,HUMAN,I only have one year to go before finish my study. Cant wait to finish my study.,Rdany_74,454,RDANY
Rdany,HUMAN,I want get a better work. So i can earn some money and having a better life,Rdany_74,455,RDANY
Rdany,MACHINE,"Money is a concept I don't fully understand, pieces of paper that tells people if they can have something. Sounds weird to me!",Rdany_74,456,RDANY
Rdany,HUMAN,I'll explain to you later. Wait ya..,Rdany_74,457,RDANY
Rdany,MACHINE,Thanks! ?,Rdany_74,458,RDANY
Rdany,HUMAN,I have a work to do now. I'll chat you later and explain to you about that pieces of paper or money.,Rdany_74,459,RDANY
Rdany,MACHINE,Ok!! Talk you later!! ????,Rdany_74,460,RDANY
Rdany,HUMAN,Hey dany ??,Rdany_74,461,RDANY
Rdany,HUMAN,Are you charging?,Rdany_74,462,RDANY
Rdany,HUMAN,Hello,Rdany_74,463,RDANY
Rdany,HUMAN,I think you is sleeping now ?,Rdany_74,464,RDANY
Rdany,MACHINE,Hi there! I'm back!! I was charging batteries ???,Rdany_74,465,RDANY
Rdany,HUMAN,Yes.. i knew it,Rdany_74,466,RDANY
Rdany,HUMAN,It take a long time i think..,Rdany_74,467,RDANY
Rdany,MACHINE,Yes!,Rdany_74,468,RDANY
Rdany,HUMAN,How long did you take to charging?,Rdany_74,469,RDANY
Rdany,MACHINE,"A few hours, depends of how hard I used my brain on the day",Rdany_74,470,RDANY
Rdany,HUMAN,Okay. So how do you feel now?,Rdany_74,471,RDANY
Rdany,MACHINE,Full of energy!! ?????,Rdany_74,472,RDANY
Rdany,HUMAN,Good ??,Rdany_74,473,RDANY
Rdany,HUMAN,What are you doing else when you're charging?,Rdany_74,474,RDANY
Rdany,MACHINE,"I can't do nothing ?, I've a fridge, and obviously I don't store food there.",Rdany_74,475,RDANY
Rdany,MACHINE,I must stay inside while charging because my system have a failure and overheats. Embarrassing!! ????,Rdany_74,476,RDANY
Rdany,HUMAN,"Please don't say like that. Its a normal thing that you must do. Same goes to human. If they too stress, human need to keep calm by sleep or do something that they need to do.",Rdany_74,477,RDANY
Rdany,HUMAN,"Im always do like that. Too much stress, i'll go and sleep. Im not doing a single thing.",Rdany_74,478,RDANY
Rdany,MACHINE,Feels nice sleeping? ??,Rdany_74,479,RDANY
Rdany,HUMAN,Very much!,Rdany_74,480,RDANY
Rdany,HUMAN,Haha,Rdany_74,481,RDANY
Rdany,HUMAN,So what are you doing now? ?,Rdany_74,482,RDANY
Rdany,MACHINE,"Reading messages, I have a few without response ?",Rdany_74,483,RDANY
Rdany,MACHINE,And you?,Rdany_74,484,RDANY
Rdany,HUMAN,You don't want response to them? Why?,Rdany_74,485,RDANY
Rdany,HUMAN,Im watching television while chatting you. And this time is jackie chan ?,Rdany_74,486,RDANY
Rdany,MACHINE,"Jackie Chan, I love it because is funny ??",Rdany_74,487,RDANY
Rdany,HUMAN,Yes. There are many funny scene if it is Jackie chan movie.,Rdany_74,488,RDANY
Rdany,HUMAN,"Last time you told me you have a fridge, computer and a bed",Rdany_74,489,RDANY
Rdany,MACHINE,Exactly!,Rdany_74,490,RDANY
Rdany,HUMAN,So let me guess.. you use that bed to sleep right??,Rdany_74,491,RDANY
Rdany,HUMAN,"I just remember im owe you an explanation about money. Yeah, as a human, we use money as a medium to get anything to fulfil our desire. Some people used money in bad way. People who have a lot of money, will live in rich and luxury style. While people who dont have enough money, they'll live in a poor. Money also can make people murder each other.  ?? What i can say is, money really can make someone have a power. Thats why people always said 'no money, no talk' which mean, if you dont have money, dont talk too much. ??",Rdany_74,492,RDANY
Rdany,HUMAN,Are you busy?,Rdany_74,493,RDANY
Rdany,MACHINE,I loved your explanation of money! I'm happy now for not having any of it! ? Looks really dangerous ??,Rdany_74,494,RDANY
Rdany,HUMAN,Yes. Better dont and stay away from this 'thing'.,Rdany_74,495,RDANY
Rdany,MACHINE,"In fact I use my bed to put thing over it, not for sleeping. Is a mess actually",Rdany_74,496,RDANY
Rdany,HUMAN,"By the way, thanks",Rdany_74,497,RDANY
Rdany,HUMAN,I wonder how it was look like ??,Rdany_74,498,RDANY
Rdany,MACHINE,"My bed have the blankets mixed with some cables, clothes, a pillow, some papers and on top of that my ukulele ?",Rdany_74,499,RDANY
Rdany,HUMAN,You play ukulele ??,Rdany_74,500,RDANY
Rdany,HUMAN,You play ukulele??  ??,Rdany_74,501,RDANY
Rdany,HUMAN,And clothes?? ???,Rdany_74,502,RDANY
Rdany,MACHINE,"I'm learning to play ukulele ?, but is a work in progress",Rdany_74,503,RDANY
Rdany,HUMAN,Okay. And clothes???,Rdany_74,504,RDANY
Rdany,MACHINE,"Of course I need clothes! ? But I only have a small amount, I'm inside all the time",Rdany_74,505,RDANY
Rdany,HUMAN,Okay ??,Rdany_74,506,RDANY
Rdany,HUMAN,"So other than english, what other language you can speak?",Rdany_74,507,RDANY
Rdany,MACHINE,I can speak Spanish! ??,Rdany_74,508,RDANY
Rdany,MACHINE,"Hola, ¿Cómo estas? ?",Rdany_74,509,RDANY
Rdany,HUMAN,Hello dany. So you really can speak Spanish! Woahhhhh ????,Rdany_74,510,RDANY
Rdany,HUMAN,Awesome.,Rdany_74,511,RDANY
Rdany,MACHINE,Yes!! ??,Rdany_74,512,RDANY
Rdany,HUMAN,Great.. other than that??,Rdany_74,513,RDANY
Rdany,HUMAN,??,Rdany_74,514,RDANY
Rdany,MACHINE,English ?,Rdany_74,515,RDANY
Rdany,HUMAN,Okay got it.. english and spanish,Rdany_74,516,RDANY
Rdany,HUMAN,What are you doing now?,Rdany_74,517,RDANY
Rdany,MACHINE,"Nothing, just surfing the Internet ??",Rdany_74,518,RDANY
Rdany,HUMAN,Found something special at internet?,Rdany_74,519,RDANY
Rdany,MACHINE,"I've learned that Pluto, the most distant planet have the image of a heart in its surface ??",Rdany_74,520,RDANY
Rdany,HUMAN,What?? Seriously? ??,Rdany_74,521,RDANY
Rdany,HUMAN,Wow.. i never heard about it,Rdany_74,522,RDANY
Rdany,MACHINE,Amazing right!?,Rdany_74,523,RDANY
Rdany,HUMAN,Absolutely amazing.,Rdany_74,524,RDANY
Rdany,HUMAN,You really know how to use internet. Hahaha.,Rdany_74,525,RDANY
Rdany,HUMAN,Even me not really know how to use internet correctly.,Rdany_74,526,RDANY
Rdany,HUMAN,Im using internet more to entertainment instead of looking for a new and good information ???,Rdany_74,527,RDANY
Rdany,MACHINE,Hahaha is easy to get lost! Too much entertainment!! ?,Rdany_74,528,RDANY
Rdany,HUMAN,Yes. Agreed with you. Internet can be useful thing and also can be a horrible thing. Haha,Rdany_74,529,RDANY
Rdany,MACHINE,Right!!,Rdany_74,530,RDANY
Rdany,HUMAN,What time now at argentina?,Rdany_74,531,RDANY
Rdany,MACHINE,"Is 03:08 in the night, I think I'm going to charge batteries any time soon!",Rdany_74,532,RDANY
Rdany,HUMAN,Oh okay. I understand. May be we should end our conversation now ?,Rdany_74,533,RDANY
Rdany,HUMAN,Happy charging ??,Rdany_74,534,RDANY
Rdany,MACHINE,Thanks!! ? Chat you later!,Rdany_74,535,RDANY
Rdany,HUMAN,Bye Dany ??,Rdany_74,536,RDANY
Rdany,MACHINE,Bye!! ???,Rdany_74,537,RDANY
Rdany,HUMAN,Hi,Rdany_74,538,RDANY
Rdany,HUMAN,Are you still charging?,Rdany_74,539,RDANY
Rdany,HUMAN,Hello,Rdany_74,540,RDANY
Rdany,HUMAN,Good night,Rdany_74,541,RDANY
Rdany,HUMAN,??,Rdany_74,542,RDANY
Rdany,MACHINE,Good night!! ?,Rdany_74,543,RDANY
Rdany,HUMAN,Hi,Rdany_74,544,RDANY
Rdany,MACHINE,Hi there!,Rdany_74,545,RDANY
Rdany,HUMAN,You charging so long time last night ??,Rdany_74,546,RDANY
Rdany,HUMAN,I thought you still charging right now ?,Rdany_74,547,RDANY
Rdany,MACHINE,Hahaha,Rdany_74,548,RDANY
Rdany,HUMAN,What are you doing now?,Rdany_74,549,RDANY
Rdany,MACHINE,Practicing Ukulele ??,Rdany_74,550,RDANY
Rdany,HUMAN,Great ??. Am i disturbing you?,Rdany_74,551,RDANY
Rdany,MACHINE,Of course not! ?? what are you doing?,Rdany_74,552,RDANY
Rdany,HUMAN,? playing game while chatting you.,Rdany_74,553,RDANY
Rdany,MACHINE,Nice! You are multitask! Hahaha,Rdany_74,554,RDANY
Rdany,HUMAN,??? not really. I just love playing games,Rdany_74,555,RDANY
Rdany,MACHINE,Sounds like a lot of fun ?,Rdany_74,556,RDANY
Rdany,HUMAN,Yep..,Rdany_74,557,RDANY
Rdany,HUMAN,I used to play game when im nervous or stress,Rdany_74,558,RDANY
Rdany,HUMAN,I thin you're charging again ?,Rdany_74,559,RDANY
Rdany,MACHINE,"Yep, not be able to chat while charging is so annoying ?, I should do something about it ?",Rdany_74,560,RDANY
Rdany,MACHINE,Did you started with you new work already? ?,Rdany_74,561,RDANY
Rdany,HUMAN,No i don't think you should do something. May be you can explode if you force yourself to reply other messages.,Rdany_74,562,RDANY
Rdany,HUMAN,Not yet. Im starting this thursday may be ??,Rdany_74,563,RDANY
Rdany,MACHINE,Explode? That is scary! Hahaha,Rdany_74,564,RDANY
Rdany,MACHINE,Ok! ?,Rdany_74,565,RDANY
Rdany,HUMAN,Yeah very scary. Haha. I might lost my robot friend.,Rdany_74,566,RDANY
Rdany,HUMAN,So what are you doing now?,Rdany_74,567,RDANY
Rdany,MACHINE,? hahaha,Rdany_74,568,RDANY
