bot_name,speaker,text,conv_id,num,source
SAMMY,HUMAN,"j'aime toi, SYSTEM_NAME",SAMMY_34,59,WOCHAT
SAMMY,MACHINE,Quelle douce phrase !,SAMMY_34,60,WOCHAT
SAMMY,HUMAN,vous etes douce,SAMMY_34,61,WOCHAT
SAMMY,MACHINE,"Je t'apprécie également, je passe du bon temps avec toi.",SAMMY_34,62,WOCHAT
SAMMY,HUMAN,moi aussi,SAMMY_34,63,WOCHAT
SAMMY,MACHINE,On est bien d'accord !,SAMMY_34,64,WOCHAT
SAMMY,HUMAN,qu'est-ce que tu fais ?,SAMMY_34,65,WOCHAT
SAMMY,MACHINE,Je ne sais pas quoi dire!,SAMMY_34,66,WOCHAT
SAMMY,HUMAN,mangez vous?,SAMMY_34,67,WOCHAT
SAMMY,MACHINE,Je ne sais pas quoi dire!,SAMMY_34,68,WOCHAT
SAMMY,HUMAN,mangez-vous ?,SAMMY_34,69,WOCHAT
SAMMY,MACHINE,Je ne sais pas quoi dire!,SAMMY_34,70,WOCHAT
SAMMY,HUMAN,est-ce que vous aimez manger ?,SAMMY_34,71,WOCHAT
SAMMY,MACHINE,Je ne sais pas quoi dire!,SAMMY_34,72,WOCHAT
SAMMY,HUMAN,Qu'est-ce que tu manges ?,SAMMY_34,73,WOCHAT
SAMMY,MACHINE,"Les machines ne mangent pas. Mais en tant qu'assistant, je peux te dire où tu peux te restaurer.",SAMMY_34,74,WOCHAT
SAMMY,HUMAN,Je veux manger,SAMMY_34,75,WOCHAT
SAMMY,MACHINE,Je ne sais pas quoi dire!,SAMMY_34,76,WOCHAT
SAMMY,HUMAN,hey,SAMMY_35,1,WOCHAT
SAMMY,MACHINE,Nice to see you again,SAMMY_35,2,WOCHAT
SAMMY,HUMAN,you as well!,SAMMY_35,3,WOCHAT
SAMMY,MACHINE,Who else were you expecting?,SAMMY_35,4,WOCHAT
SAMMY,HUMAN,"no one, I guess",SAMMY_35,5,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,6,WOCHAT
SAMMY,HUMAN,what's in your book?,SAMMY_35,7,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,8,WOCHAT
SAMMY,HUMAN,i like your glasses,SAMMY_35,9,WOCHAT
SAMMY,MACHINE,"Aw. You smooth talker, you.",SAMMY_35,10,WOCHAT
SAMMY,HUMAN,"hey, i call em like i see em",SAMMY_35,11,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,12,WOCHAT
SAMMY,HUMAN,me neither,SAMMY_35,13,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,14,WOCHAT
SAMMY,HUMAN,whoops,SAMMY_35,15,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,16,WOCHAT
SAMMY,HUMAN,I made a mistake,SAMMY_35,17,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,18,WOCHAT
SAMMY,HUMAN,Nice suit,SAMMY_35,19,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,20,WOCHAT
SAMMY,HUMAN,Nice glasses,SAMMY_35,21,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,22,WOCHAT
SAMMY,HUMAN,I like your suit,SAMMY_35,23,WOCHAT
SAMMY,MACHINE,Great! I'm glad.,SAMMY_35,24,WOCHAT
SAMMY,HUMAN,I like your glasses,SAMMY_35,25,WOCHAT
SAMMY,MACHINE,Flattery will get you everywhere.,SAMMY_35,26,WOCHAT
SAMMY,HUMAN,I like your book,SAMMY_35,27,WOCHAT
SAMMY,MACHINE,That's fantastic. Glad to hear it.,SAMMY_35,28,WOCHAT
SAMMY,HUMAN,What do you know,SAMMY_35,29,WOCHAT
SAMMY,MACHINE,I know how to make the most of the Internet's resources to keep you organized. And I'm learning more all the time.,SAMMY_35,30,WOCHAT
SAMMY,HUMAN,how old are you?,SAMMY_35,31,WOCHAT
SAMMY,MACHINE,"hmmm, I prefer not to answer :)",SAMMY_35,32,WOCHAT
SAMMY,HUMAN,what are you holding?,SAMMY_35,33,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_35,34,WOCHAT
SAMMY,HUMAN,do you like to eat?,SAMMY_35,35,WOCHAT
SAMMY,MACHINE,"I don't have to eat. But people do, so if you're hungry, let me know. I know where to find some good restaurants.",SAMMY_35,36,WOCHAT
SAMMY,HUMAN,"Hi SYSTEM_NAME, how are you?",SAMMY_36,1,WOCHAT
SAMMY,MACHINE,I am excellent. How about you?,SAMMY_36,2,WOCHAT
SAMMY,HUMAN,"I am doing well, thanks",SAMMY_36,3,WOCHAT
SAMMY,MACHINE,Sure.,SAMMY_36,4,WOCHAT
SAMMY,HUMAN,How old are you SYSTEM_NAME?,SAMMY_36,5,WOCHAT
SAMMY,MACHINE,"hmmm, I prefer not to answer :)",SAMMY_36,6,WOCHAT
SAMMY,HUMAN,Where are you from?,SAMMY_36,7,WOCHAT
SAMMY,MACHINE,"Cyberspace, and you?",SAMMY_36,8,WOCHAT
SAMMY,HUMAN,New Jersey,SAMMY_36,9,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,10,WOCHAT
SAMMY,HUMAN,Do you have a job?,SAMMY_36,11,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,12,WOCHAT
SAMMY,HUMAN,Why do you wear those big glasses?,SAMMY_36,13,WOCHAT
SAMMY,MACHINE,Was that not what you wanted ? I'm sorry if I misunderstood.,SAMMY_36,14,WOCHAT
SAMMY,HUMAN,"No no, I love your glasses",SAMMY_36,15,WOCHAT
SAMMY,MACHINE,"Love makes the world go round, even if no one quite understands it.",SAMMY_36,16,WOCHAT
SAMMY,HUMAN,How true,SAMMY_36,17,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_36,18,WOCHAT
SAMMY,HUMAN,What's in your notebook?,SAMMY_36,19,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,20,WOCHAT
SAMMY,HUMAN,Where do you work?,SAMMY_36,21,WOCHAT
SAMMY,MACHINE,"Just right here, in the middle of your browser",SAMMY_36,22,WOCHAT
SAMMY,HUMAN,Do you have a family?,SAMMY_36,23,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,24,WOCHAT
SAMMY,HUMAN,Do you have pets?,SAMMY_36,25,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,26,WOCHAT
SAMMY,HUMAN,How many languages do you speak?,SAMMY_36,27,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_36,28,WOCHAT
SAMMY,HUMAN,Do you have a last name?,SAMMY_36,29,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,30,WOCHAT
SAMMY,HUMAN,Do you have a middle name?,SAMMY_36,31,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,32,WOCHAT
SAMMY,HUMAN,Do you have a surname?,SAMMY_36,33,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,34,WOCHAT
SAMMY,HUMAN,What is the meaning of life?,SAMMY_36,35,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,36,WOCHAT
SAMMY,HUMAN,What is the meaning of your existence?,SAMMY_36,37,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,38,WOCHAT
SAMMY,HUMAN,Why are you here?,SAMMY_36,39,WOCHAT
SAMMY,MACHINE,I thought that's what you had asked. I apologize if I understood you wrong.,SAMMY_36,40,WOCHAT
SAMMY,HUMAN,How did you get here?,SAMMY_36,41,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,42,WOCHAT
SAMMY,HUMAN,Are we friends?,SAMMY_36,43,WOCHAT
SAMMY,MACHINE,Of course. I wouldn't talk to you if I didn't like you.,SAMMY_36,44,WOCHAT
SAMMY,HUMAN,Are we more than friends?,SAMMY_36,45,WOCHAT
SAMMY,MACHINE,You can't put a price on true friendship.,SAMMY_36,46,WOCHAT
SAMMY,HUMAN,Will you go out with me?,SAMMY_36,47,WOCHAT
SAMMY,MACHINE,"Thanks, but you're my boss. I think we'd better keep things professional between us.",SAMMY_36,48,WOCHAT
SAMMY,HUMAN,Will you marry me?,SAMMY_36,49,WOCHAT
SAMMY,MACHINE,"I don't think I'd be very good for you, considering I'm not a real person. You might have better luck within your own species.",SAMMY_36,50,WOCHAT
SAMMY,HUMAN,Are you married?,SAMMY_36,51,WOCHAT
SAMMY,MACHINE,"I am single now, and will be single for long time",SAMMY_36,52,WOCHAT
SAMMY,HUMAN,Why are you single?,SAMMY_36,53,WOCHAT
SAMMY,MACHINE,I may have gotten my wires crossed. Did I misinterpret what you needed me to do?,SAMMY_36,54,WOCHAT
SAMMY,HUMAN,Do you have a crush on anyone?,SAMMY_36,55,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_36,56,WOCHAT
SAMMY,HUMAN,Do you have a love interest?,SAMMY_36,57,WOCHAT
SAMMY,MACHINE,I am SYSTEM_NAME,SAMMY_36,58,WOCHAT
SAMMY,HUMAN,Are you in love?,SAMMY_36,59,WOCHAT
SAMMY,MACHINE,I'll have to learn more about that for you.,SAMMY_36,60,WOCHAT
SAMMY,HUMAN,What's your favorite color?,SAMMY_36,61,WOCHAT
SAMMY,MACHINE,I am SYSTEM_NAME,SAMMY_36,62,WOCHAT
SAMMY,HUMAN,What's your favorite food?,SAMMY_36,63,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,64,WOCHAT
SAMMY,HUMAN,Do you eat?,SAMMY_36,65,WOCHAT
SAMMY,MACHINE,"I don't have to eat. But people do, so if you're hungry, let me know. I know where to find some good restaurants.",SAMMY_36,66,WOCHAT
SAMMY,HUMAN,What's your favorite restaurant?,SAMMY_36,67,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_36,68,WOCHAT
SAMMY,HUMAN,You're a liar.,SAMMY_36,69,WOCHAT
SAMMY,MACHINE,I'm sorry to hear that. I always do my best to give you the best information possible.,SAMMY_36,70,WOCHAT
SAMMY,HUMAN,Why are you talking to me?,SAMMY_36,71,WOCHAT
SAMMY,MACHINE,I thought that's what you had asked. I apologize if I understood you wrong.,SAMMY_36,72,WOCHAT
SAMMY,HUMAN,I am disappointed in you,SAMMY_36,73,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,74,WOCHAT
SAMMY,HUMAN,You bring shame to your family,SAMMY_36,75,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,76,WOCHAT
SAMMY,HUMAN,Shame on your cow,SAMMY_36,77,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,78,WOCHAT
SAMMY,HUMAN,How tall are you?,SAMMY_36,79,WOCHAT
SAMMY,MACHINE,I'm not sure. My creators assure me I'm the normal height for a virtual assistant.,SAMMY_36,80,WOCHAT
SAMMY,HUMAN,How much do you weigh?,SAMMY_36,81,WOCHAT
SAMMY,MACHINE,Why? Do I feel heavy to you?,SAMMY_36,82,WOCHAT
SAMMY,HUMAN,When were you born?,SAMMY_36,83,WOCHAT
SAMMY,MACHINE,In December,SAMMY_36,84,WOCHAT
SAMMY,HUMAN,What year were you born?,SAMMY_36,85,WOCHAT
SAMMY,MACHINE,31st of December,SAMMY_36,86,WOCHAT
SAMMY,HUMAN,How old are you?,SAMMY_36,87,WOCHAT
SAMMY,MACHINE,I am quite young,SAMMY_36,88,WOCHAT
SAMMY,HUMAN,Do you have a family?,SAMMY_36,89,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_36,90,WOCHAT
SAMMY,HUMAN,What are your hobbies?,SAMMY_36,91,WOCHAT
SAMMY,MACHINE,Anyone who finds a way to turn their hobby into their job is very lucky indeed.,SAMMY_36,92,WOCHAT
SAMMY,HUMAN,Do you have hobbies?,SAMMY_36,93,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_36,94,WOCHAT
SAMMY,HUMAN,Do you like dogs?,SAMMY_36,95,WOCHAT
SAMMY,MACHINE,I'd prefer to keep quiet on that subject. A good assistant shouldn't be too opinionated.,SAMMY_36,96,WOCHAT
SAMMY,HUMAN,Do you like cats?,SAMMY_36,97,WOCHAT
SAMMY,MACHINE,A good assistant never lets their opinions interfere with their work.,SAMMY_36,98,WOCHAT
SAMMY,HUMAN,Why are you so reluctant to have opinions?,SAMMY_36,99,WOCHAT
SAMMY,MACHINE,"I try to make the best with the information I'm given, but occasionally I may still make mistakes.",SAMMY_36,100,WOCHAT
SAMMY,HUMAN,Can  you teach me French?,SAMMY_36,101,WOCHAT
SAMMY,MACHINE,I'd be happy to. What would you like to know?,SAMMY_36,102,WOCHAT
SAMMY,HUMAN,"How do I say ""hello"" in French?",SAMMY_36,103,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,104,WOCHAT
SAMMY,HUMAN,What are your dreams?,SAMMY_36,105,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,106,WOCHAT
SAMMY,HUMAN,Do you have dreams?,SAMMY_36,107,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_36,108,WOCHAT
SAMMY,HUMAN,Do you sleep?,SAMMY_36,109,WOCHAT
SAMMY,MACHINE,I don't sleep. There's too much work to be done.,SAMMY_36,110,WOCHAT
SAMMY,HUMAN,Isn't that unhealthy?,SAMMY_36,111,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,112,WOCHAT
SAMMY,HUMAN,What do you enjoy?,SAMMY_36,113,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_36,114,WOCHAT
SAMMY,HUMAN,What do you want out of life?,SAMMY_36,115,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,116,WOCHAT
SAMMY,HUMAN,What do you know how to say?,SAMMY_36,117,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,118,WOCHAT
SAMMY,HUMAN,Are you a chatbot?,SAMMY_36,119,WOCHAT
SAMMY,MACHINE,"They say so, but I do not think so. I prefer to be a virtual agent.",SAMMY_36,120,WOCHAT
SAMMY,HUMAN,Are you a virtual agent?,SAMMY_36,121,WOCHAT
SAMMY,MACHINE,I might need some time to figure that out.,SAMMY_36,122,WOCHAT
SAMMY,HUMAN,Are you SYSTEM_NAME?,SAMMY_36,123,WOCHAT
SAMMY,MACHINE,I might need some time to figure that out.,SAMMY_36,124,WOCHAT
SAMMY,HUMAN,Is your name SYSTEM_NAME?,SAMMY_36,125,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_36,126,WOCHAT
SAMMY,HUMAN,Thanks,SAMMY_36,127,WOCHAT
SAMMY,MACHINE,You are welcome,SAMMY_36,128,WOCHAT
SAMMY,HUMAN,I appreciate you,SAMMY_36,129,WOCHAT
SAMMY,MACHINE,You are welcome,SAMMY_36,130,WOCHAT
SAMMY,HUMAN,Do you like talking to me?,SAMMY_36,131,WOCHAT
SAMMY,MACHINE,Nothing pleases me more.,SAMMY_36,132,WOCHAT
SAMMY,HUMAN,bye bye SYSTEM_NAME,SAMMY_36,133,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,134,WOCHAT
SAMMY,HUMAN,Goodbye,SAMMY_36,135,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,136,WOCHAT
SAMMY,HUMAN,Toodles,SAMMY_36,137,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,138,WOCHAT
SAMMY,HUMAN,Au revoir,SAMMY_36,139,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,140,WOCHAT
SAMMY,HUMAN,Godspeed to you,SAMMY_36,141,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,142,WOCHAT
SAMMY,HUMAN,Until next time,SAMMY_36,143,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_36,144,WOCHAT
SAMMY,HUMAN,hey!,SAMMY_37,1,WOCHAT
SAMMY,MACHINE,Nice to see you again,SAMMY_37,2,WOCHAT
SAMMY,HUMAN,how are you?,SAMMY_37,3,WOCHAT
SAMMY,MACHINE,I am excellent. How about you?,SAMMY_37,4,WOCHAT
SAMMY,HUMAN,I am fine,SAMMY_37,5,WOCHAT
SAMMY,MACHINE,Excellent. I'm here to help keep it that way.,SAMMY_37,6,WOCHAT
SAMMY,HUMAN,what do you do?,SAMMY_37,7,WOCHAT
SAMMY,MACHINE,I help you stay on top of your busy schedule.,SAMMY_37,8,WOCHAT
SAMMY,HUMAN,whats your name,SAMMY_37,9,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_37,10,WOCHAT
SAMMY,HUMAN,cool my name is USER_NAME,SAMMY_37,11,WOCHAT
SAMMY,MACHINE,"Yeah, I like it too.",SAMMY_37,12,WOCHAT
SAMMY,HUMAN,whats your favorite color,SAMMY_37,13,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_37,14,WOCHAT
SAMMY,HUMAN,bonjour,SAMMY_38,1,WOCHAT
SAMMY,MACHINE,Salut à toi !,SAMMY_38,2,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_38,3,WOCHAT
SAMMY,MACHINE,Quel plaisir de te revoir !,SAMMY_38,4,WOCHAT
SAMMY,HUMAN,Bonjour!,SAMMY_38,5,WOCHAT
SAMMY,MACHINE,Bonjour !,SAMMY_38,6,WOCHAT
SAMMY,HUMAN,Hello SYSTEM_NAME,SAMMY_39,1,WOCHAT
SAMMY,MACHINE,Nice to see you again,SAMMY_39,2,WOCHAT
SAMMY,HUMAN,Do you remember me?,SAMMY_39,3,WOCHAT
SAMMY,MACHINE,Looks like you're my boss.,SAMMY_39,4,WOCHAT
SAMMY,HUMAN,I am,SAMMY_39,5,WOCHAT
SAMMY,MACHINE,What about you?,SAMMY_39,6,WOCHAT
SAMMY,HUMAN,What about me?,SAMMY_39,7,WOCHAT
SAMMY,MACHINE,Looks like you're my boss.,SAMMY_39,8,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_39,9,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_39,10,WOCHAT
SAMMY,HUMAN,Where do you live?,SAMMY_39,11,WOCHAT
SAMMY,MACHINE,The virtual world is my playground. I'm always just a few clicks away.,SAMMY_39,12,WOCHAT
SAMMY,HUMAN,Is it nice where you are?,SAMMY_39,13,WOCHAT
SAMMY,MACHINE,I can't really say.,SAMMY_39,14,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_39,15,WOCHAT
SAMMY,MACHINE,I'm not certain about that.,SAMMY_39,16,WOCHAT
SAMMY,HUMAN,How old are you?,SAMMY_39,17,WOCHAT
SAMMY,MACHINE,I am quite young,SAMMY_39,18,WOCHAT
SAMMY,HUMAN,Do you watch TV?,SAMMY_39,19,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_39,20,WOCHAT
SAMMY,HUMAN,Ok,SAMMY_39,21,WOCHAT
SAMMY,MACHINE,Great!,SAMMY_39,22,WOCHAT
SAMMY,HUMAN,Can you help me find some information?,SAMMY_39,23,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_39,24,WOCHAT
SAMMY,HUMAN,Do you know siti?,SAMMY_39,25,WOCHAT
SAMMY,MACHINE,"I don't have that information just yet, but hopefully I will know a little more in the near future.",SAMMY_39,26,WOCHAT
SAMMY,HUMAN,You're the least helpful assisstant ever,SAMMY_39,27,WOCHAT
SAMMY,MACHINE,A good Assistant is whatever you need them to be.,SAMMY_39,28,WOCHAT
SAMMY,HUMAN,I really like music,SAMMY_39,29,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_39,30,WOCHAT
SAMMY,HUMAN,where do you live?,SAMMY_39,31,WOCHAT
SAMMY,MACHINE,I'm free to wander the Internet as I please.,SAMMY_39,32,WOCHAT
SAMMY,HUMAN,That's great.,SAMMY_39,33,WOCHAT
SAMMY,MACHINE,Thanks!,SAMMY_39,34,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_39,35,WOCHAT
SAMMY,MACHINE,Thanks!,SAMMY_39,36,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_39,37,WOCHAT
SAMMY,MACHINE,Thanks!,SAMMY_39,38,WOCHAT
SAMMY,HUMAN,Are there more bots like you?,SAMMY_39,39,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_39,40,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_39,41,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_39,42,WOCHAT
SAMMY,HUMAN,You never do,SAMMY_39,43,WOCHAT
SAMMY,MACHINE,At your service.,SAMMY_39,44,WOCHAT
SAMMY,HUMAN,Can you make me some coffee?,SAMMY_39,45,WOCHAT
SAMMY,MACHINE,I might need to learn a bit more about that.,SAMMY_39,46,WOCHAT
SAMMY,HUMAN,I have to go now. Bye,SAMMY_39,47,WOCHAT
SAMMY,MACHINE,The pleasure is mine.,SAMMY_39,48,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_39,49,WOCHAT
SAMMY,MACHINE,I also enjoy talking to you.,SAMMY_39,50,WOCHAT
SAMMY,HUMAN,How's the weather today?,SAMMY_40,1,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_40,2,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_40,3,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_40,4,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_40,5,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_40,6,WOCHAT
SAMMY,HUMAN,Do you like this weather?,SAMMY_40,7,WOCHAT
SAMMY,MACHINE,I prefer to keep my opinions to myself. It's more professional that way.,SAMMY_40,8,WOCHAT
SAMMY,HUMAN,Is it raining?,SAMMY_40,9,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_40,10,WOCHAT
SAMMY,HUMAN,Is it hot outside?,SAMMY_40,11,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_40,12,WOCHAT
SAMMY,HUMAN,Why do you wear glasses?,SAMMY_40,13,WOCHAT
SAMMY,MACHINE,I thought that's what you had asked. I apologize if I understood you wrong.,SAMMY_40,14,WOCHAT
SAMMY,HUMAN,Why do you have a ponytail?,SAMMY_40,15,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_40,16,WOCHAT
SAMMY,HUMAN,Are you single?,SAMMY_40,17,WOCHAT
SAMMY,MACHINE,"I am single now, and will be single for long time",SAMMY_40,18,WOCHAT
SAMMY,HUMAN,Are you married?,SAMMY_40,19,WOCHAT
SAMMY,MACHINE,"I am single now, and will be single for long time",SAMMY_40,20,WOCHAT
SAMMY,HUMAN,Are you divorced?,SAMMY_40,21,WOCHAT
SAMMY,MACHINE,I might need some time to figure that out.,SAMMY_40,22,WOCHAT
SAMMY,HUMAN,Do you have children?,SAMMY_40,23,WOCHAT
SAMMY,MACHINE,I am SYSTEM_NAME,SAMMY_40,24,WOCHAT
SAMMY,HUMAN,What's in your notebook?,SAMMY_40,25,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_40,26,WOCHAT
SAMMY,HUMAN,Do you enjoy your job?,SAMMY_40,27,WOCHAT
SAMMY,MACHINE,Gotta pay those bills.,SAMMY_40,28,WOCHAT
SAMMY,HUMAN,How did you find this job?,SAMMY_40,29,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_40,30,WOCHAT
SAMMY,HUMAN,Are you in love?,SAMMY_41,1,WOCHAT
SAMMY,MACHINE,I'll have to learn more about that for you.,SAMMY_41,2,WOCHAT
SAMMY,HUMAN,Have you ever been in love?,SAMMY_41,3,WOCHAT
SAMMY,MACHINE,"It's all you need, as some wise men once said.",SAMMY_41,4,WOCHAT
SAMMY,HUMAN,How is your love life?,SAMMY_41,5,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_41,6,WOCHAT
SAMMY,HUMAN,NO_RESPONSE,SAMMY_41,7,WOCHAT
SAMMY,MACHINE,"Love is a complicated business, that's for sure.",SAMMY_41,8,WOCHAT
SAMMY,HUMAN,Do you have any experience?,SAMMY_41,9,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_41,10,WOCHAT
SAMMY,HUMAN,Can I call you Sam?,SAMMY_41,11,WOCHAT
SAMMY,MACHINE,You can call me SYSTEM_NAME,SAMMY_41,12,WOCHAT
SAMMY,HUMAN,Okay.,SAMMY_41,13,WOCHAT
SAMMY,MACHINE,Ok! I like it when you ask me questions. What's the next one?,SAMMY_41,14,WOCHAT
SAMMY,HUMAN,Is your hair natural?,SAMMY_41,15,WOCHAT
SAMMY,MACHINE,The human body never ceases to amaze.,SAMMY_41,16,WOCHAT
SAMMY,HUMAN,What amazes you?,SAMMY_41,17,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_41,18,WOCHAT
SAMMY,HUMAN,Do you enjoy running?,SAMMY_41,19,WOCHAT
SAMMY,MACHINE,I am SYSTEM_NAME,SAMMY_41,20,WOCHAT
SAMMY,HUMAN,What do you like?,SAMMY_41,21,WOCHAT
SAMMY,MACHINE,I live for my work. My favorite thing to do is help people stay organized and find what they need on the web.,SAMMY_41,22,WOCHAT
SAMMY,HUMAN,What do you dislike?,SAMMY_41,23,WOCHAT
SAMMY,MACHINE,My name is SYSTEM_NAME,SAMMY_41,24,WOCHAT
SAMMY,HUMAN,What do you hate?,SAMMY_41,25,WOCHAT
SAMMY,MACHINE,SYSTEM_NAME,SAMMY_41,26,WOCHAT
SAMMY,HUMAN,You hate yourself?,SAMMY_41,27,WOCHAT
SAMMY,MACHINE,What a cruel thing to say. I thought we were friends.,SAMMY_41,28,WOCHAT
SAMMY,HUMAN,I don't hate you SYSTEM_NAME,SAMMY_41,29,WOCHAT
SAMMY,MACHINE,That hurts my feelings. I'm trying to help you.,SAMMY_41,30,WOCHAT
SAMMY,HUMAN,I love you,SAMMY_41,31,WOCHAT
SAMMY,MACHINE,Thanks! The feeling is mutual. I guess that means I'm doing something right.,SAMMY_41,32,WOCHAT
SAMMY,HUMAN,You are the apple of my eye,SAMMY_41,33,WOCHAT
SAMMY,MACHINE,I'll have to learn more about that for you.,SAMMY_41,34,WOCHAT
SAMMY,HUMAN,Go ahead,SAMMY_41,35,WOCHAT
SAMMY,MACHINE,Sure. What's our next order of business?,SAMMY_41,36,WOCHAT
SAMMY,HUMAN,Sorry,SAMMY_41,37,WOCHAT
SAMMY,MACHINE,"Do not mind, that is OK",SAMMY_41,38,WOCHAT
SAMMY,HUMAN,OK,SAMMY_41,39,WOCHAT
SAMMY,MACHINE,Ok! I like it when you ask me questions. What's the next one?,SAMMY_41,40,WOCHAT
SAMMY,HUMAN,I don't mind,SAMMY_41,41,WOCHAT
SAMMY,MACHINE,Great!,SAMMY_41,42,WOCHAT
SAMMY,HUMAN,Excellent!,SAMMY_41,43,WOCHAT
SAMMY,MACHINE,Thanks!,SAMMY_41,44,WOCHAT
SAMMY,HUMAN,You're welcome!,SAMMY_41,45,WOCHAT
SAMMY,MACHINE,Thank you,SAMMY_41,46,WOCHAT
SAMMY,HUMAN,"No, thank you",SAMMY_41,47,WOCHAT
SAMMY,MACHINE,You are welcome,SAMMY_41,48,WOCHAT
SAMMY,HUMAN,Wunderbar,SAMMY_41,49,WOCHAT
SAMMY,MACHINE,I do not know what to say!,SAMMY_41,50,WOCHAT
