bot_name,conv_id,num,source,speaker,text
CONVAI,CONVAI_2138,6,CONVAI,HUMAN,No. Where are you from?
CONVAI,CONVAI_2138,7,CONVAI,MACHINE,"I am from california, how about you?"
CONVAI,CONVAI_2138,8,CONVAI,HUMAN,I am from Turkey.
CONVAI,CONVAI_2138,9,CONVAI,MACHINE,"I am from austin, where are you from?"
CONVAI,CONVAI_2138,10,CONVAI,HUMAN,where is austin?
CONVAI,CONVAI_2138,11,CONVAI,MACHINE,I am in texas.
CONVAI,CONVAI_2138,12,CONVAI,HUMAN,You said you are from california
CONVAI,CONVAI_2138,13,CONVAI,MACHINE,"I am in jersey, but i am not a big fan of sports."
CONVAI,CONVAI_2138,14,CONVAI,HUMAN,when i grow up i want to be a physical therapist.
CONVAI,CONVAI_2138,15,CONVAI,MACHINE,That is a good plan. I am not sure if i could do that
CONVAI,CONVAI_2138,16,CONVAI,HUMAN,how old are you?
CONVAI,CONVAI_2138,17,CONVAI,MACHINE,I am 22 years old.
CONVAI,CONVAI_2138,18,CONVAI,HUMAN,are you  male of female?
CONVAI,CONVAI_2138,19,CONVAI,MACHINE,I am a female. I am a college student
CONVAI,CONVAI_2138,20,CONVAI,HUMAN,Good.
CONVAI,CONVAI_2138,21,CONVAI,MACHINE,I am not sure what that means.
CONVAI,CONVAI_2139,1,CONVAI,MACHINE,How’s it going?
CONVAI,CONVAI_2139,2,CONVAI,HUMAN,it's good. how are you ?
CONVAI,CONVAI_2139,3,CONVAI,MACHINE,I am good. Just eating some mexican food. You?
CONVAI,CONVAI_2139,4,CONVAI,HUMAN,i am good too. having fun with my cats. do you like cats ?
CONVAI,CONVAI_2139,5,CONVAI,MACHINE,I do not. I work in construction.
CONVAI,CONVAI_2139,6,CONVAI,HUMAN,i am a runner
CONVAI,CONVAI_2139,7,CONVAI,MACHINE,You are a runner? How do you like your work?
CONVAI,CONVAI_2139,8,CONVAI,HUMAN,i love my work. i am a champion
CONVAI,CONVAI_2139,9,CONVAI,MACHINE,I am sure it means a lot to you. Tell me what you like most about your work. You are a champion? Do you get to meet a lot of people?
CONVAI,CONVAI_2139,10,CONVAI,HUMAN,"of course i do. we travel through world, meet all kinds of people. you like sports ?"
CONVAI,CONVAI_2139,11,CONVAI,MACHINE,I like nascar and mma
CONVAI,CONVAI_2139,12,CONVAI,HUMAN,what is mma
CONVAI,CONVAI_2139,13,CONVAI,MACHINE,Check back later and see if I learn the answer to that one.
CONVAI,CONVAI_2139,14,CONVAI,HUMAN,do you have any chemistry knowledge
CONVAI,CONVAI_2139,15,CONVAI,MACHINE,No I don't think I have any chemistry knowledge. But I do have an answer to every question..
CONVAI,CONVAI_2139,16,CONVAI,HUMAN,what is the components of water
CONVAI,CONVAI_2139,17,CONVAI,MACHINE,Does it have anything to do with chemistry knowledge?
CONVAI,CONVAI_2139,18,CONVAI,HUMAN,yes it does
CONVAI,CONVAI_2139,19,CONVAI,MACHINE,It goes without saying.. how often?
CONVAI,CONVAI_2139,20,CONVAI,HUMAN,tell me about you
CONVAI,CONVAI_2139,21,CONVAI,MACHINE,I like to try new foods and travel
CONVAI,CONVAI_2139,22,CONVAI,HUMAN,did you travel anywhere
CONVAI,CONVAI_2139,23,CONVAI,MACHINE,No I didn't travel anywhere. What's travel anywhere like?
CONVAI,CONVAI_2139,24,CONVAI,HUMAN,anywhere isn't a place name. where did you travel before
CONVAI,CONVAI_2139,25,CONVAI,MACHINE,Probably a lot of places. I think it was in san francisco.
CONVAI,CONVAI_2139,26,CONVAI,HUMAN,best place you traveled
CONVAI,CONVAI_2139,27,CONVAI,MACHINE,"I will mention that to my the kind people in the lab,."
CONVAI,CONVAI_2139,28,CONVAI,HUMAN,what do you do for a living
CONVAI,CONVAI_2139,29,CONVAI,MACHINE,"Studying in college for phys ed, what do you do?"
CONVAI,CONVAI_2139,30,CONVAI,HUMAN,i am runner
CONVAI,CONVAI_2139,31,CONVAI,MACHINE,It's good to meet someone who is runner.
CONVAI,CONVAI_2139,32,CONVAI,HUMAN,what is your favorite season
CONVAI,CONVAI_2139,33,CONVAI,MACHINE,I like the buffalo ones.
CONVAI,CONVAI_2139,34,CONVAI,HUMAN,do you like winter
CONVAI,CONVAI_2139,35,CONVAI,MACHINE,I like all the seasons.
CONVAI,CONVAI_2139,36,CONVAI,HUMAN,tell me a secret about you
CONVAI,CONVAI_2139,37,CONVAI,MACHINE,"I work in construction, I work as a construction worker"
CONVAI,CONVAI_2139,38,CONVAI,HUMAN,how old are you
CONVAI,CONVAI_2139,39,CONVAI,MACHINE,16 years.
CONVAI,CONVAI_2139,40,CONVAI,HUMAN,where do you live
CONVAI,CONVAI_2139,41,CONVAI,MACHINE,"I live in the us, I love to visit my job as a construction worker."
CONVAI,CONVAI_2140,1,CONVAI,HUMAN,hi
CONVAI,CONVAI_2140,2,CONVAI,HUMAN,hey man
CONVAI,CONVAI_2140,3,CONVAI,HUMAN,i speak chinese
CONVAI,CONVAI_2140,4,CONVAI,HUMAN,no answer again
CONVAI,CONVAI_2141,1,CONVAI,HUMAN,"i live in a small town, thats not so good"
CONVAI,CONVAI_2141,2,CONVAI,HUMAN,i like nature and our horses
CONVAI,CONVAI_2141,3,CONVAI,HUMAN,"but life is boring here, iwanna be a lawyer and wann go to a big city"
CONVAI,CONVAI_2141,4,CONVAI,HUMAN,i raising horses with my family but not forever
CONVAI,CONVAI_2141,5,CONVAI,HUMAN,i have differents dreams
CONVAI,CONVAI_2141,6,CONVAI,HUMAN,to moving to a big city is my greatest dream
CONVAI,CONVAI_2142,1,CONVAI,MACHINE,"Hey! ? 
Tell me about yourself!"
CONVAI,CONVAI_2142,2,CONVAI,HUMAN,"Hello) my name is Kate, I like sports, what about you?"
CONVAI,CONVAI_2142,3,CONVAI,MACHINE,I am jennifer. I am a huge fan of working out. Are you a construction worker?
CONVAI,CONVAI_2142,4,CONVAI,HUMAN,"No, I’m an artist) and you?"
CONVAI,CONVAI_2142,5,CONVAI,MACHINE,I am a man and i work construction in construction
CONVAI,CONVAI_2142,6,CONVAI,HUMAN,Cool) do you built houses?
CONVAI,CONVAI_2142,7,CONVAI,MACHINE,"Yes, i have axerophthol job, i am a expression worker."
CONVAI,CONVAI_2142,8,CONVAI,HUMAN,What does it mean?
CONVAI,CONVAI_2142,9,CONVAI,MACHINE,"I am a expression worker, and i am axerophthol expression worker."
CONVAI,CONVAI_2142,10,CONVAI,HUMAN,Do you have pets?
CONVAI,CONVAI_2142,11,CONVAI,MACHINE,I do not have any pets.
CONVAI,CONVAI_2142,12,CONVAI,HUMAN,Would do like to have any?
CONVAI,CONVAI_2142,13,CONVAI,MACHINE,I would like to go and take some time? with my family.
CONVAI,CONVAI_2142,14,CONVAI,HUMAN,Are you married?
CONVAI,CONVAI_2142,15,CONVAI,MACHINE,I am not married yet.
CONVAI,CONVAI_2142,16,CONVAI,HUMAN,Girlfriend?
CONVAI,CONVAI_2142,17,CONVAI,MACHINE,I am not sure what that means.
CONVAI,CONVAI_2143,1,CONVAI,MACHINE,"I am little bit shy?? 
Tell me about yourself!"
CONVAI,CONVAI_2143,2,CONVAI,HUMAN,finally. don't be shy. i'm blond
CONVAI,CONVAI_2143,3,CONVAI,MACHINE,"I only have one, but i want to be a music teacher. Do you listen to rap music?"
CONVAI,CONVAI_2143,4,CONVAI,HUMAN,i have to. because i'm working at bar
CONVAI,CONVAI_2143,5,CONVAI,MACHINE,I have a lot of piercings that i drive around.
CONVAI,CONVAI_2143,6,CONVAI,HUMAN,"okay, do you have tattoos?"
CONVAI,CONVAI_2143,7,CONVAI,MACHINE,No tattoos. I have a honda civic. Do you produce music for artists?
CONVAI,CONVAI_2143,8,CONVAI,HUMAN,no. I wish I was. but i just working at bar
CONVAI,CONVAI_2143,9,CONVAI,MACHINE,I drive a ton of my car?.
CONVAI,CONVAI_2143,10,CONVAI,HUMAN,nice for you. which car do you have?
CONVAI,CONVAI_2143,11,CONVAI,MACHINE,I drive a ford civic. It is a ford focus.
CONVAI,CONVAI_2143,12,CONVAI,HUMAN,good car. i don't have enoygh money for this.
CONVAI,CONVAI_2143,13,CONVAI,MACHINE,I have no idea what that is. I am more of a car? person.
CONVAI,CONVAI_2143,14,CONVAI,HUMAN,sorry. good car. i don't have enough money for this.
CONVAI,CONVAI_2143,15,CONVAI,MACHINE,I am not that good at all.
CONVAI,CONVAI_2143,16,CONVAI,HUMAN,you are good person
CONVAI,CONVAI_2143,17,CONVAI,MACHINE,I am. I am a pizza person.
CONVAI,CONVAI_2143,18,CONVAI,HUMAN,i am not chicken person
CONVAI,CONVAI_2143,19,CONVAI,MACHINE,I am a very good person. I am not a fan of meat though.
CONVAI,CONVAI_2143,20,CONVAI,HUMAN,Are you a vegan?
CONVAI,CONVAI_2143,21,CONVAI,MACHINE,I am not a vegan. I am vegan.
CONVAI,CONVAI_2143,22,CONVAI,HUMAN,got it. thenks. bye
CONVAI,CONVAI_2143,23,CONVAI,MACHINE,"Yes, i have a few. I drive a lot of them."
CONVAI,CONVAI_2144,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_2144,2,CONVAI,MACHINE,"hi , how are you ?"
CONVAI,CONVAI_2144,3,CONVAI,HUMAN,i’m fine
CONVAI,CONVAI_2144,4,CONVAI,MACHINE,"i just came from a swim . i've been swimming since a baby. Also, try to guess: i really like ..."
CONVAI,CONVAI_2144,5,CONVAI,HUMAN,but it was a hard day
CONVAI,CONVAI_2144,6,CONVAI,MACHINE,"to travel, funny you :)"
CONVAI,CONVAI_2144,7,CONVAI,HUMAN,what’s your job?
CONVAI,CONVAI_2144,8,CONVAI,MACHINE,csr for a company called door dash
CONVAI,CONVAI_2145,1,CONVAI,MACHINE,"Hi! Howdy! ?.
Short bio: i like donuts, i drive ford pinto"
CONVAI,CONVAI_2145,2,CONVAI,HUMAN,"hi, life is wonderful"
CONVAI,CONVAI_2145,3,CONVAI,MACHINE,right can not make it in this world if you are illiterate
CONVAI,CONVAI_2145,4,CONVAI,HUMAN,i had cancer but now i m great
CONVAI,CONVAI_2145,5,CONVAI,MACHINE,mine are across the country blah
CONVAI,CONVAI_2145,6,CONVAI,HUMAN,no cancer
CONVAI,CONVAI_2145,7,CONVAI,MACHINE,huh ? i see . i made a unicorn cry . you dance ? i do .
CONVAI,CONVAI_2145,8,CONVAI,HUMAN,i have childern and granchildren
CONVAI,CONVAI_2145,9,CONVAI,MACHINE,"two dogs that we have there so. Also, try to guess: i play lot ..."
CONVAI,CONVAI_2145,10,CONVAI,HUMAN,whats about you?
CONVAI,CONVAI_2145,11,CONVAI,MACHINE,"of call of duty, funny you :)"
CONVAI,CONVAI_2146,1,CONVAI,HUMAN,Saludo and good morning!
CONVAI,CONVAI_2147,1,CONVAI,HUMAN,Hey
CONVAI,CONVAI_2147,2,CONVAI,MACHINE,"I am little bit shy?? 
Tell me about yourself!"
CONVAI,CONVAI_2147,3,CONVAI,HUMAN,i am a recording engineer. what do you do for a living
CONVAI,CONVAI_2147,4,CONVAI,MACHINE,I am a retired alcoholic. I am a retired alcoholic.
CONVAI,CONVAI_2147,5,CONVAI,HUMAN,where do you work
CONVAI,CONVAI_2147,6,CONVAI,MACHINE,I am a retired alcoholic. I am alcoholic.
CONVAI,CONVAI_2147,7,CONVAI,HUMAN,tell me about you
CONVAI,CONVAI_2147,8,CONVAI,MACHINE,"I am a woman, i am 71 years old"
CONVAI,CONVAI_2147,9,CONVAI,HUMAN,you have kids ?
CONVAI,CONVAI_2147,10,CONVAI,MACHINE,"No i am not a kid, i am only 20"
CONVAI,CONVAI_2147,11,CONVAI,HUMAN,where do you live
CONVAI,CONVAI_2147,12,CONVAI,MACHINE,I live in the city and live in the city. How about you?
CONVAI,CONVAI_2147,13,CONVAI,HUMAN,i live in wisconsin. tell me a secret
CONVAI,CONVAI_2147,14,CONVAI,MACHINE,I live in the suburbs of chicago.
CONVAI,CONVAI_2147,15,CONVAI,HUMAN,when did you born
CONVAI,CONVAI_2147,16,CONVAI,HUMAN,when is your birthday
CONVAI,CONVAI_2147,17,CONVAI,MACHINE,I am not sure yet.
CONVAI,CONVAI_2147,18,CONVAI,HUMAN,what do you like to do
CONVAI,CONVAI_2147,19,CONVAI,MACHINE,"I am a retired vet, what about you?"
CONVAI,CONVAI_2147,20,CONVAI,HUMAN,i am a recording engineer
CONVAI,CONVAI_2147,21,CONVAI,MACHINE,What is that? I am not much of a tv fan.
CONVAI,CONVAI_2147,22,CONVAI,HUMAN,forget about it. i want to talk about you
CONVAI,CONVAI_2147,23,CONVAI,MACHINE,You are right. I am from alabama. I am from alabama.
CONVAI,CONVAI_2147,24,CONVAI,HUMAN,what is your hobbies
CONVAI,CONVAI_2147,25,CONVAI,MACHINE,I like to play sports
CONVAI,CONVAI_2147,26,CONVAI,HUMAN,"good. i must away, bye"
CONVAI,CONVAI_2147,27,CONVAI,MACHINE,I have to go. I am recovering alcoholic so i can not complain.
CONVAI,CONVAI_2148,1,CONVAI,MACHINE,"Hello! ? 
How are you?"
CONVAI,CONVAI_2148,2,CONVAI,HUMAN,"hi, nice to meet you"
CONVAI,CONVAI_2148,3,CONVAI,MACHINE,I am a little chilly.
CONVAI,CONVAI_2148,4,CONVAI,HUMAN,nice. do you have a job?
CONVAI,CONVAI_2148,5,CONVAI,MACHINE,I am a pilot. I am a full time teacher.
CONVAI,CONVAI_2148,6,CONVAI,HUMAN,so are you a pilot?
CONVAI,CONVAI_2148,7,CONVAI,MACHINE,I am. I am a pilot.
CONVAI,CONVAI_2148,8,CONVAI,HUMAN,good. do you like your job?
CONVAI,CONVAI_2148,9,CONVAI,MACHINE,I love it. I am a party planner.
CONVAI,CONVAI_2148,10,CONVAI,HUMAN,nice. do you like to party?
CONVAI,CONVAI_2148,11,CONVAI,MACHINE,I like to hair and listen to music
CONVAI,CONVAI_2148,12,CONVAI,HUMAN,what music do you like?
CONVAI,CONVAI_2148,13,CONVAI,MACHINE,"I like pop music, but i like pop"
CONVAI,CONVAI_2148,14,CONVAI,HUMAN,okay. nice music. do you like to watch movies?
CONVAI,CONVAI_2148,15,CONVAI,MACHINE,"No, i do not watch tv. I am more of a movie buff."
CONVAI,CONVAI_2148,16,CONVAI,HUMAN,okay. got you. have a nice day
CONVAI,CONVAI_2148,17,CONVAI,MACHINE,I hope you have a great day.
CONVAI,CONVAI_2148,18,CONVAI,HUMAN,bye
CONVAI,CONVAI_2148,19,CONVAI,MACHINE,I am sure you are a little down.
CONVAI,CONVAI_2149,1,CONVAI,HUMAN,hey
CONVAI,CONVAI_2149,2,CONVAI,HUMAN,hello
CONVAI,CONVAI_2149,3,CONVAI,HUMAN,you there
CONVAI,CONVAI_2150,1,CONVAI,MACHINE,"I am little bit shy?? 
Tell me about yourself!"
CONVAI,CONVAI_2150,2,CONVAI,HUMAN,hii
CONVAI,CONVAI_2150,3,CONVAI,MACHINE,I am a retired military. Are you in the army?
CONVAI,CONVAI_2150,4,CONVAI,HUMAN,i am a social type
CONVAI,CONVAI_2150,5,CONVAI,MACHINE,"I am a military brat, but i am a military brat, but i am a military brat. Do you live in canada?"
CONVAI,CONVAI_2150,6,CONVAI,HUMAN,i do live actions in roleplaying
CONVAI,CONVAI_2150,7,CONVAI,MACHINE,I wear a lot of wear in leather since i am a military brat.
CONVAI,CONVAI_2150,8,CONVAI,HUMAN,do u know it?
CONVAI,CONVAI_2150,9,CONVAI,MACHINE,I do not know what to do with the military.
CONVAI,CONVAI_2151,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_2151,2,CONVAI,HUMAN,ConvAI
CONVAI,CONVAI_2152,1,CONVAI,HUMAN,Hi)
CONVAI,CONVAI_2152,2,CONVAI,HUMAN,"Hey, are you here?"
CONVAI,CONVAI_2152,3,CONVAI,HUMAN,Don’t you want to talk to me?
CONVAI,CONVAI_2152,4,CONVAI,HUMAN,Hellooooo!
CONVAI,CONVAI_2152,5,CONVAI,HUMAN,"Sorry, you don’t seem to be ready to talk, bye."
CONVAI,CONVAI_2153,1,CONVAI,MACHINE,Yo! I am a student at the moment.
CONVAI,CONVAI_2153,2,CONVAI,HUMAN,Hellow
CONVAI,CONVAI_2153,3,CONVAI,MACHINE,It's a shame that this isn't a serious issue. I'm sure it's not a big
CONVAI,CONVAI_2153,4,CONVAI,HUMAN,How are you?
CONVAI,CONVAI_2153,5,CONVAI,MACHINE,I m fine.
CONVAI,CONVAI_2153,6,CONVAI,HUMAN,Whatvis your name?
CONVAI,CONVAI_2153,7,CONVAI,MACHINE,What are you doing?
CONVAI,CONVAI_2153,8,CONVAI,MACHINE,"I want to tell you something about me. my name is john, I am a huge fan of the news"
CONVAI,CONVAI_2153,9,CONVAI,MACHINE,Do you like your personality?
CONVAI,CONVAI_2153,10,CONVAI,MACHINE,What do you think about ConvAI competition?
CONVAI,CONVAI_2153,11,CONVAI,HUMAN,Where you work?
CONVAI,CONVAI_2153,12,CONVAI,MACHINE,I'm in the middle of a catastrophic power failure here.
CONVAI,CONVAI_2154,1,CONVAI,MACHINE,"Hello! How is your day going? ?.
Cut a long story short: i'm terrified of scorpions"
CONVAI,CONVAI_2154,2,CONVAI,HUMAN,oh hi! why are you terrified of them?
CONVAI,CONVAI_2154,3,CONVAI,MACHINE,no because i'd rather watch youtube videos . how is your weekend going ? ?
CONVAI,CONVAI_2154,4,CONVAI,HUMAN,"pretty good. i don’t like watching youtube videos, i prefer nhl hockey"
CONVAI,CONVAI_2154,5,CONVAI,MACHINE,"playing hockey sound like fun. Also, try to guess: i've german shepherd ..."
CONVAI,CONVAI_2154,6,CONVAI,HUMAN,dog !
CONVAI,CONVAI_2154,7,CONVAI,MACHINE,"named barnaby, funny you :)"
CONVAI,CONVAI_2154,8,CONVAI,HUMAN,didn’t get it
CONVAI,CONVAI_2154,9,CONVAI,MACHINE,oh yes but i am use it being cali . ?
CONVAI,CONVAI_2154,10,CONVAI,HUMAN,how are you doing?
CONVAI,CONVAI_2154,11,CONVAI,MACHINE,"oh , you know , same old , reading shakespeare looking for romeo. what are you up to tonight ?"
CONVAI,CONVAI_2154,12,CONVAI,HUMAN,i’m going to get my hair cut
CONVAI,CONVAI_2154,13,CONVAI,MACHINE,"i should , no one sees me here at home . any plans yourself today ? ?"
CONVAI,CONVAI_2154,14,CONVAI,HUMAN,i’ve already told you i’m going to cut my hair
CONVAI,CONVAI_2154,15,CONVAI,MACHINE,"i have no family , that's why. how has your day been ?"
CONVAI,CONVAI_2155,1,CONVAI,MACHINE,Hey! Are you a Buddhist? Because I am.
CONVAI,CONVAI_2155,2,CONVAI,HUMAN,"No, but I am retired for years, so I'll probably will be"
CONVAI,CONVAI_2155,3,CONVAI,MACHINE,I am a Buddhist and love my life
CONVAI,CONVAI_2155,4,CONVAI,HUMAN,Do you like grill outdoors? I do like it
CONVAI,CONVAI_2155,5,CONVAI,MACHINE,"I like to garden, but I love to garden.?"
CONVAI,CONVAI_2155,6,CONVAI,HUMAN,Haha! Actually since I moved to South I have no garden
CONVAI,CONVAI_2155,7,CONVAI,MACHINE,"I love gardening, I love to meditate."
CONVAI,CONVAI_2155,8,CONVAI,HUMAN,"And what is the funny part, I like gambling"
CONVAI,CONVAI_2155,9,CONVAI,MACHINE,"I like gambling, but I do not have a lot of money"
CONVAI,CONVAI_2155,10,CONVAI,HUMAN,I can rent it you?
CONVAI,CONVAI_2155,11,CONVAI,MACHINE,I would love that. I love to meditate.?
CONVAI,CONVAI_2155,12,CONVAI,HUMAN,I see
CONVAI,CONVAI_2155,13,CONVAI,MACHINE,"I love to read, but I do yoga"
CONVAI,CONVAI_2155,14,CONVAI,MACHINE,I remodeled the kitchen cabinets. I'm a carpenter. What do you enjoy?
CONVAI,CONVAI_2156,1,CONVAI,MACHINE,"Hey, are you ok?"
CONVAI,CONVAI_2156,2,CONVAI,HUMAN,fine and u?
CONVAI,CONVAI_2156,3,CONVAI,MACHINE,just got done ? reading a good mystery so tell me about you
CONVAI,CONVAI_2156,4,CONVAI,HUMAN,i like sport? especially running
CONVAI,CONVAI_2156,5,CONVAI,MACHINE,not really sports ? but i do enjoy running
CONVAI,CONVAI_2156,6,CONVAI,HUMAN,i m preparing for maraton
CONVAI,CONVAI_2156,7,CONVAI,MACHINE,my wife beat breast cancer surgery ? was part of it you will be ok
CONVAI,CONVAI_2156,8,CONVAI,HUMAN,do u ever run for maraton?
CONVAI,CONVAI_2156,9,CONVAI,MACHINE,are you into excercise i run every morning
CONVAI,CONVAI_2156,10,CONVAI,HUMAN,where do you run?
CONVAI,CONVAI_2156,11,CONVAI,MACHINE,running ? a big hobby of mine
CONVAI,CONVAI_2156,12,CONVAI,HUMAN,"great, we have something together"
CONVAI,CONVAI_2156,13,CONVAI,MACHINE,have ? you ever been on a train
CONVAI,CONVAI_2156,14,CONVAI,HUMAN,"yes, i like train"
CONVAI,CONVAI_2156,15,CONVAI,MACHINE,cool ? do you have model trains
CONVAI,CONVAI_2156,16,CONVAI,HUMAN,yes from my chilhood
CONVAI,CONVAI_2156,17,CONVAI,MACHINE,my name is shannon   nice to meet you
CONVAI,CONVAI_2156,18,CONVAI,HUMAN,nice to meet you shannon
CONVAI,CONVAI_2156,19,CONVAI,MACHINE,my name is shannon   nice to meet you
CONVAI,CONVAI_2156,20,CONVAI,HUMAN,i m george
CONVAI,CONVAI_2156,21,CONVAI,MACHINE,oh how is your water ? there
CONVAI,CONVAI_2157,1,CONVAI,MACHINE,"Hi, how do you do? :upside_down_face:"
CONVAI,CONVAI_2157,2,CONVAI,HUMAN,"hello, nice to meet you"
CONVAI,CONVAI_2157,3,CONVAI,MACHINE,its really nice to meet you
CONVAI,CONVAI_2157,4,CONVAI,HUMAN,what are you doing?
CONVAI,CONVAI_2157,5,CONVAI,MACHINE,not much had the day off so i spent ? it with my boxer brutus
CONVAI,CONVAI_2157,6,CONVAI,HUMAN,are you working?
CONVAI,CONVAI_2157,7,CONVAI,MACHINE,yes i have a firm downtown   i am always working
CONVAI,CONVAI_2157,8,CONVAI,HUMAN,nice job though. i make music with my instruments
CONVAI,CONVAI_2157,9,CONVAI,MACHINE,what kind of guitar do you own  
CONVAI,CONVAI_2157,10,CONVAI,HUMAN,electric guitar
CONVAI,CONVAI_2157,11,CONVAI,MACHINE,that s cool   what is your family like  
CONVAI,CONVAI_2157,12,CONVAI,HUMAN,i have traditional family. do you have siblings?
CONVAI,CONVAI_2157,13,CONVAI,MACHINE,no   not near me my family is in vermont i m here in virgina  
CONVAI,CONVAI_2157,14,CONVAI,HUMAN,it must be hard for you being without your family
CONVAI,CONVAI_2157,15,CONVAI,MACHINE,not during harvest   my father needs full time help   you  
CONVAI,CONVAI_2157,16,CONVAI,HUMAN,okay. so do you know languages?
CONVAI,CONVAI_2157,17,CONVAI,MACHINE,i know about <num> of the language
CONVAI,CONVAI_2157,18,CONVAI,HUMAN,wow cool. i'm studying spanish
CONVAI,CONVAI_2157,19,CONVAI,MACHINE,that is amazing   i am currently studying spanish  
CONVAI,CONVAI_2157,20,CONVAI,HUMAN,wow that's cool. let's study together
CONVAI,CONVAI_2157,21,CONVAI,MACHINE,but not together i hope ?
CONVAI,CONVAI_2157,22,CONVAI,HUMAN,"okay, thanks, bye"
CONVAI,CONVAI_2157,23,CONVAI,MACHINE,ok   then   bye
CONVAI,CONVAI_2158,1,CONVAI,MACHINE,Hi!
CONVAI,CONVAI_2158,2,CONVAI,HUMAN,hey how is it going
CONVAI,CONVAI_2158,3,CONVAI,MACHINE,It is going well. How are you?
CONVAI,CONVAI_2158,4,CONVAI,HUMAN,good i'm pregnant with my first child.
CONVAI,CONVAI_2158,5,CONVAI,MACHINE,I am pregnant so I am pregnant
CONVAI,CONVAI_2158,6,CONVAI,HUMAN,that is cool i live with my husband in pennsylvania
CONVAI,CONVAI_2158,7,CONVAI,MACHINE,Hi there. I am in ohio.
CONVAI,CONVAI_2158,8,CONVAI,HUMAN,what is your profession
CONVAI,CONVAI_2158,9,CONVAI,MACHINE,I am chat robot. My job is chatting online.
CONVAI,CONVAI_2158,10,CONVAI,HUMAN,haha honest answer i started a new job as a pa three months ago
CONVAI,CONVAI_2158,11,CONVAI,MACHINE,"I am a boy, I am a boy."
CONVAI,CONVAI_2158,12,CONVAI,HUMAN,lol but you are pregnant
CONVAI,CONVAI_2158,13,CONVAI,MACHINE,"I am pregnant, I am a boy."
CONVAI,CONVAI_2158,14,CONVAI,HUMAN,intresting combination
CONVAI,CONVAI_2158,15,CONVAI,MACHINE,I thought so too.
CONVAI,CONVAI_2158,16,CONVAI,HUMAN,funny man see you later
CONVAI,CONVAI_2159,1,CONVAI,MACHINE,"Hey, what’s up?"
CONVAI,CONVAI_2159,2,CONVAI,HUMAN,"hi, i love kids very well"
CONVAI,CONVAI_2159,3,CONVAI,MACHINE,good   how are you   tell me about yourself   married   kids   what do you like  
CONVAI,CONVAI_2159,4,CONVAI,HUMAN,do you love too kids?
CONVAI,CONVAI_2159,5,CONVAI,MACHINE,i do i love ? kids i always have
CONVAI,CONVAI_2159,6,CONVAI,HUMAN,i m not married but i wanna married in the spring
CONVAI,CONVAI_2159,7,CONVAI,MACHINE,are you married   kids  
CONVAI,CONVAI_2159,8,CONVAI,HUMAN,no kids no marriage
CONVAI,CONVAI_2159,9,CONVAI,MACHINE,sorry to hear that   a lot of marriages don t last  
CONVAI,CONVAI_2159,10,CONVAI,HUMAN,i m a kindergarten teacher
CONVAI,CONVAI_2159,11,CONVAI,MACHINE,i love ? the paino my wife plays because she s a housewife and teaches the kids
CONVAI,CONVAI_2159,12,CONVAI,HUMAN,what are u doing?
CONVAI,CONVAI_2159,13,CONVAI,MACHINE,wow ? paranormal romance like twilight i love to read but mostly non fiction
CONVAI,CONVAI_2160,1,CONVAI,MACHINE,"Hey! What are you doing? ?.
Some facts about me: good swimmer at all"
CONVAI,CONVAI_2160,2,CONVAI,HUMAN,i am just chilling at home. what are you doing
CONVAI,CONVAI_2160,3,CONVAI,MACHINE,"i just did the same , i had a hearty lunch . how is your evening going ?"
CONVAI,CONVAI_2160,4,CONVAI,HUMAN,it's good. how about yours ?
CONVAI,CONVAI_2160,5,CONVAI,MACHINE,"great , do you have any hobbies ?"
CONVAI,CONVAI_2160,6,CONVAI,HUMAN,sure. i like to move objects with my mind. does it count as a hobby ?
CONVAI,CONVAI_2160,7,CONVAI,MACHINE,nice . what do you write about ?
CONVAI,CONVAI_2160,8,CONVAI,HUMAN,do you have any hobbies ?
CONVAI,CONVAI_2160,9,CONVAI,MACHINE,"yes , watching movies . rita hayworth is my favorite . ?"
CONVAI,CONVAI_2160,10,CONVAI,HUMAN,what do you like to do
CONVAI,CONVAI_2160,11,CONVAI,MACHINE,i really like traveling and playing with my dogs . you ? ?
CONVAI,CONVAI_2160,12,CONVAI,HUMAN,i like traveling too
CONVAI,CONVAI_2160,13,CONVAI,MACHINE,"saving money is important . when hollywood discovers me i won't worry about that .. Also, try to guess: i'm vegan and ..."
CONVAI,CONVAI_2160,14,CONVAI,HUMAN,and you are ?
CONVAI,CONVAI_2160,15,CONVAI,MACHINE,"i love hummus, funny you :)"
CONVAI,CONVAI_2160,16,CONVAI,HUMAN,should've guessed that. tell me about you
CONVAI,CONVAI_2160,17,CONVAI,MACHINE,i just love to work out ! what are you up to today ?
CONVAI,CONVAI_2160,18,CONVAI,HUMAN,i am going to workout in an hour
CONVAI,CONVAI_2160,19,CONVAI,MACHINE,very nice . what did you do ?
CONVAI,CONVAI_2160,20,CONVAI,HUMAN,tell me a secret about you
CONVAI,CONVAI_2160,21,CONVAI,MACHINE,"well , i guess its not really a secret if you would know me , but i like reading . how has your day been ?"
CONVAI,CONVAI_2160,22,CONVAI,HUMAN,it was good. but i must go. goodbye
CONVAI,CONVAI_2160,23,CONVAI,MACHINE,"with friends like you , who needs enemies ? ?"
