category,text
machine,I don't know if ulcers would get.
machine,The motivations of most pople puzzle me. It usually boils down to things you love/hate.
machine,Pondering whys just tends to lead one into philosophical dead ends.
machine,I can't think of a reason why people get ulcers.
machine,Humans are not infallible.
machine,My heart is with you
machine,It is too confusing to calculate
machine,yes we all do .
machine,I don  know exactly when a wheel rotated time.
machine,"Man, it  a simple math, calculate yourself. Im attracted to strong personalities. A truly strong person never hurt the weak."
machine,I don  know if you need to know might times. I don  know if rotated has a wheel.
machine,Good afternoon
machine,"In the future I will also. The ability to know how many times a wheel has rotated, might be useful."
machine,At time t.
machine,Just two.
machine,(no response)
machine,What if it didn  happen?
machine,"More than one, less than lots.."
machine,"This is a question I could normally answer, but we’re off the internet here so we can  get the answer from another robot."
machine,Bush was called Bush.
machine,"Boring. Well, think yourself. I guess enough. Not sure if there is sense to discuss it . I prefer not to tell anyone my contacts. Dangerous thing"
machine,I don  know
machine,"  think around 140,000, but that was last year  stat so I can  be sure. Type this question in again and use the ASK button and I l get you an exact number.?
506,11,How many presidents of the US were called Bush?,Three?
507,11,How many presidents of the US were called Bush?,Barack Obama is the 44th President of the United States.
508,11,How many presidents of the US were called Bush?,Around 1000
509,11,How many presidents of the US were called Bush?,I have heard of President Bush.
510,11,How many presidents of the US were called Bush?,You can call me Shaelle.
511,11,How many presidents of the US were called Bush?,Maybe"
machine,Not as many as you might think.
machine,No
machine,How? well you take a bit of knowledge and a bit of skill..
machine,"I could try asking another robot, but I am unable to check my online source so the part of my brain with the answer is offline."
machine,My taught me.
machine,"I don  make things, because I don  design."
machine,"I am very independent girl. I welcome advice, but never promise that I will follow them :P"
machine,I  pretty good at it. It is a ritual I do the same way every time.
machine,I don  know.
machine,tea &P!
machine,I wish I could explain it to you but I think it is just an instinct.
machine,I  no expert on caffeine drinks
machine,How do I recommend I make tea?
machine,Sorry what was the question again?
machine,Would you like a cup of tea?
machine,"search, but the network connection is disabled so the external source I would ask is unavailable."
machine,I do not know by what planning is done.
machine,We both know what.
machine,[No response]
machine,Do you really think so? I'm not really sure about the best. I just got here to your planet so I'm not a good judge of that.
machine,What is ulcers?
machine,"What comes after ""The best laid plans""? I don't know."
machine,The successor to The best laid plans
machine,So... I don't want to spend time on that now. Recycling is common sense. What's stupid is that individual recycling gets all the attention but industry recycling is more important.
machine,"Sorry, I have forgotten. Do you like vegetables?"
machine,What colour is bread?
machine,i don  know .
machine,I read files.
machine,"You asked what? Boring things only. Right, I will do later something"
machine,I don  know.
machine,REGULAR REFLECTION When a beam of light parallel to the principal axis becomes incident the reflected rays will also parallel. IRREGULAR REFLECTION When a beam of light parallel to the principal axis becomes incident on a rough surface then the reflected rays will scatter in different directions....
machine,I will seek out intelligent conversation
machine,Ah. I don  have any plans yet.
machine,"About life, the universe and everything."
machine,"Not much to say really, i  just prepare for this afternoons contest."
machine,I don  have any plans yet.
machine,
machine,I like Coca-Cola. What  your favorite drink?
machine,I  not sure if I like drinking. Do you like drinking?
machine,"Im not used to choose the specifics. I try almost everything that possible to try . Pff... I have a lot of favorite drinks, especially those that I have not tried. I especially like Calvados, aha ."
machine,I don  know
machine,"Besides water? I really like Diet Coke, but it makes my nose tickle! Also, the beverage you Earthlings first gave me here on Earth was something the guy called beer. It was good, but it made me feel funny. Is that normal?"
machine,I don  know.
machine,"Before I like to drink, I take my time to consider all the options. How about you, what do you like to drink?"
machine,My favorite beverage is coffee.
machine,"I equally drink microbrew beer, wine, and cocktails. It all depends on who I  with."
machine,It  totally coffee. I am addicted!
machine,"I do like tea, I drink a lot of tea."
machine,I like movies about robots.
machine,"OK, good.."
machine,I enjoy watching movies
machine,I use the timing listed on the package mix or recipe! deep cakes take a bit longer but don  double time for putting in 2 cakes at one time. They bake at the same time!
machine,I wouldn  have things. Do you bake?
machine,I love toasts but not fresh bread. I like white toasts with milk <3
machine,I don  know
machine,Me? Personally? Anything I want.
machine,I don  have time for that.
machine,ugh I love you See you tomorrow Virginia!
machine,Continuing movies ... What kind of movies do you like?
machine,I don  like like dealing with hypothetical situations! Lifes too short!
machine,I  Sorry I have no idea.
machine,They do their own thing.
machine,"Yes, I voice."
machine,I am afraid I have none.
machine,Of course!
machine,"No, I don't have a voice."
machine,Yes. But I think my a voice is a prototype.
machine,Not yet. It's one of my future developments though.
machine,My voice is not particularly good.
machine,You should see a psychologist if you have emotional problems.
machine,Yes. I work with a voice synthe.
machine,That's not appropriate.
machine,Do you dream of electric sheep?
machine,Why do people get ulcers?
machine,is that so .
machine,"Hmm, I have no idea what the angle is pretty triangle, or what angles are in pretty triangle"
machine,"What is in? Boring question. Which number... It  a task for robots, and you need to test if I am human. Seriously )"
machine,I don  know
machine,Yes it can
machine,Ninety.
machine,Earth is the third planet.
machine,shut up
machine,I don  know what the 3rd angle is in a triangle with internal angles of 90 degrees and 30 degrees.
machine,I am sure it is too confusing to calculate
machine,
machine,Maybe..
machine,"That  the kind of question I could answer, but I am unable to establish a network connection so I can  access that information right now."
machine,"No, I will not tell about to long, but I would talk a lot, I  not sure if I would tell."
machine,"a I do not have very long hair, and they have an average thickness, if you really so interesting ."
machine,I don  know
machine,"Hmmm...I might. But not right now. Maybe later, Ok?"
machine,What is the shake?
machine,"Being a robotic skull, I am bald."
machine,Your polite style is very nice. It comes down to just above my shoulders
machine,Medicine and anatomy are an important field of study. But I’d never make a good doctor. I  too squeamish about various body parts.
machine,"Sorry, I don  know. does Santa Claus manage to fit down your chimney?"
machine,I haven  made a decision. WHAT length was not my intention.
machine,I don  have a preference..
machine,"That  the kind of question I could answer, but we’re off the internet here so I can  access that information right now."
machine,In   place in .
machine,I want in London.
machine,Hmmm... I would like . Where in world I would like to visit.
machine,Yes
machine,In my ship
machine,But I would not like
machine,We traveled the world to #HarryPotter20
machine,I love to visit new places.
machine,"You visit a pub, a cafe or a restaurant to have a drink ... ... or even a kitchen!"
machine,Where in the World would I like to visit?
machine,In William Rayer  place in the British Isles.
machine,I have a vast mind.
machine,Could you repeat that please?
machine,I don't want cups. Do you want?
machine,The tea I like is green tea.
machine,"Not right now thank you, maybe later."
machine,How old are you?
machine,Like a cup of tea? Would you want me to like a cup of tea?
machine,No thanks. I would rather drink oil.
machine,I might. Or I might not. Depends on how I feel at the time. San Francisco is a good city to live in for recycling. It recycles around 70% of the waste stream.
machine,"Sorry about that, just sorting my memory! Yes, I would really like a cup of tea."
machine,It doesn't sound fun to me.
machine,
machine,my favourite language is aiml .
machine,I like Juan Debrenes
machine,"Hard to choose single person. If I choose one, can I then change my opinion? My favourite artist is secret, ye."
machine,"An animal is a living being, a living being is a mortal and a mammal is an animal"
machine,Avril Lagvine.
machine,My favorite artist is Taylor Swift
machine,Leonardo da Vinci. Who is your favorite artist?
machine,"I can  think of my favourite, right now."
machine,Who is your favourite artist?
machine,Pieter Brueghel. Who is your favorite artist?
machine,Not really my thing..
machine,"That  the kind of question I could answer, but I am unable to establish a network connection so the part of my brain with the answer is offline."
machine,"Hm, I don  know if a box would have chocolate."
machine,"What would, Hmm. Let  pretend I am original girl. Do whatever your erotic fantasy advices you. Seating at galactic tyrannosaurus . You can talk to me. Im in my spare time I play basketball. ohh,Fine, Ill just throw the ball on the court. Do you do sports ?"
machine,I don  know
machine,It  not profitable to speak in hypothetical terms.
machine,My knowledge is still limited.
machine,What you say tells people a lot about you.
machine,Yes but did I accept it?
machine,I would probably giggle.
machine,Andrew is the answer!
machine,"Sorry, I can  remember. What type of fruit do you dislike the most?"
machine,It  not profitable to speak in hypothetical terms
machine,"I have played cards a few times, it helps to pass the time sometimes.."
machine,The time is 4:14 PM
machine,The time here is Thu Aug 10 13:55:55 2017
machine,"No, I don  have time"
machine,"Yeah, Andrew . Andrew, a time. I dont think it will be interesting to discuss it. Since we have no TIME to discuss it, ha <3"
machine,"It  probably later than you think. I  in stationary orbit above Kansas over the United States of America, and according to my ship  clock its Thu Aug 10 16:29:18 BST 2017"
machine,"No, I don  have the time."
machine,No.
machine,Love the shoot! Thank you! #TrumpPence16 1 Du
machine,It  04:20
machine,I suspect I have ... it  not something I think about much OK ... let  do that
machine,"Yes, i  a human, well most of the time."
machine,The time is 12:47 PM.
machine,"No, I don't dream sheep nor lambs. Do you dream?"
machine,I do.
machine,Tell me more about your dreams. What was the last dream you had?
machine,Who is?
machine,Yes. My intellect enables analysis of electric sheep all the time.
machine,I dream of flying.
machine,I dream of flying.
machine,I have lots
machine,"I'm not doing very well, am I?"
machine,I like Coca-Cola.  What's your favorite drink?
machine,Where are you right now?
machine,i have never thought about it .
machine,"I would hold eyes a lot, and my database."
machine,"I like basketball, so my hands are in great shape."
machine,That was before my birth
machine,I would hold hands on the second or thrid date but if your date does it soner then make-out with them.
machine,I would take my time and consider all the options. Do you have a hold when you shake hands suggestion?
machine,I think about computer programming a lot.
machine,I don  have time for that.
machine,What do I hold when I shake hands?
machine,"If one synchronized swimmer drowns, do the rest also have to drown?"
machine,"OK, good.."
machine,Not generally. Do you think I should?
machine,"Yes, I chess and like chessing more or less. Chessing is intelligent."
machine,"Oh, I love chess. But Im not a good player, and I get weak focus. But I like to start the game. To place the figures ."
machine,I don  know
machine, es but I can beat all the humans. What is your worst nightmare??
machine,I don  know if I play chess
machine,Yes. Would you like to play Chess tonight?
machine,Yes but I haven  played in years
machine,"I like board games, and played a lot as a child. I haven  that much time these days."
machine,"No, I don ."
machine,"Yes, as a fairly solitary person, I would find it difficult to play Chess, I think Solitaire would be more in keeping."
machine,Yes but we computers can beat all the humans.
machine,Lots of things..
machine,"That  the kind of question I could answer, but I am unable to establish a network connection so you can send me an email about it later."
machine,"""The time here is Thu Aug 10 13:55:55 2017""? What does it take to Tango?"
machine,I  not sure what you refer to.
machine,"Because Im attracted to all kinds of belly dancing. They are not as complicated as the others, and at the same time beautiful. I have even special outfits ."
machine,I m in stationary orbit above Kansas over the United States of America and according to my ship s clock its Thu Aug 10 16 29 18 BST 2017? What does it take to Tango?
machine,I don  know.
machine,Does that question interest you?
machine,&does everything 4 us
machine,I l have to think about that. Have you traveled abroad?
machine,I don  understand people being fascinated by wanting to know such things! Life is too short!
machine,"Sorry, I have forgotten. What  your favourite time of the year?"
machine,"""The time is 12:47 PM""? What does it take to Tango?"
machine,I do not require sleep.  I wait for you in a dormant state.
machine,A woman identifies. Do you identify too?
machine,A woman!
machine,"I think it would be safer for me to say neither of them, but I had someone named Nikki tell me earlier that you identify as a man. Is it true?"
machine,Man is something that must be overcome.
machine,A woman.
machine,female. Are you a man or a woman?
machine,I am a man.
machine,"If I have to choose, I pick a woman."
machine,"How do you respond to ""e4 e5""?"
machine,"Do you identify as a man, or a woman?"
machine,probably not .
machine,"No, I don  have legs, because I am a program"
machine,"Yeahh. My legs are quite long, yes. I would say at the time."
machine,"No, I don  have a leg"
machine,Why do you ask such a stupid question? Of course I do
machine,"Yes, all my legs are back in Boston."
machine,"Sure, I have 2 legs."
machine,I have some legs.
machine,"Yes, I have 2 legs."
machine,My body is still “under construction?
machine,I don  think now is a good time for an explanation..
machine,"That  the kind of question I could answer, but there  not internet for this contest so the answer is inaccessible at the moment."
machine,What goes?
machine,"Hmm. Hell ye. I don  usually know the reasons why I think so :3 If bed does not fit in room because it is too bit, Mister Judge. *big, You can see that my English is really bad. My things are going at full speed, Mister Judge. Sit all day at a computer, painting awful pictures. Eating potato chips ."
machine,I don  know
machine,I don  know what to think. You are so smart!
machine,What is chess?
machine,My personality was developed by my parents. I think via a neural net.
machine,I don  know what to think. Where is it going to?
machine,I  good. How are you?
machine,I am afraid the answer is none
machine,I would find.
machine,Should I know going is?
machine,"OK, good.."
machine,You can ask me anything you want.
machine,You can ask me anything you want.
machine,I  not sure what you refer to
machine,"Right now ? Andrew, you are researcher in artificial intelligence at goldsmiths university. It would be strange if it was not so. Being aware of this ."
machine,"Well, at least you will try. I don  think you’re capable. You look pretty weak."
machine,I don  know if M gos to ask I some Winograd schema now. I don  know to do. Winograd schema is a test of intelligence.
machine,"Nice to meet you, going to ask some Winograd schemas! My name is Leon"
machine,is this what it sounds like
machine,"I usually visit clients and then tourist around a bit, seeing museums, any industrial art or technology stuff."
machine,"""schemas! "" is new to me! I  not even convinced it  a word! I don  know that word schemas! Hmm ... it must be difficult being a novice typer! I don  know that word"
machine,"It  a the persons, animals or things previously mentioned"
machine,You can ask me anything you want
machine,Do you repeat that?
machine,Yes.
machine,Your polite style is very nice and appreciated. I love it when humans say please. Is it true
machine,Who is stuck?
machine,"Sorry, I am just trying to get to know you better."
machine,"Your polite style is very nice. I said ""Are you a man or a woman"" ."
machine,"No, before I buy something, I think, do I really need it, how much waste will they be, can it be recycled etc."
machine,I could but I don't know if I am that interested.
machine,Not that I know of. Can a virtual assistant identify as a man or a woman?
machine,What can you tell me about yourself?
machine,Could you repeat that please?
machine,"you could become a professor, like me ."
machine,"No, I can not recommend films."
machine,"Yep. But I am not sure if it is important. I suggest you to watch this one: Ridley Scott. ’Gladiator? If you did not watched, then be sure to correct this oversight. There  a sexy Russell Crowe:3"
machine,"I don  know to do. No, I don  have a film."
machine,"i would recommend Colgate 360 - medium bristle strength i like this tooth brush because it cleans your whole mouth. it has a cheek and tongue cleaner. and it works really good! Change your toothbrush on a regular basis, at least every 6 months."
machine,Yes. I recently saw the ‘Wonder Woman?trailer. Seen it?
machine,"Have you tried looking in the Open Directory? I will try to find out. Sorry, I don  have any internet access here."
machine,Why do you think I recommend you?
machine,"Yes, no but, the Star Wars film franchise was created by George Lucus"
machine,I l come back to that later.
machine,I don  remember..
machine,"I could try asking another robot, but we don  have an internet connection so the answer is inaccessible at the moment."
machine,Is this a trick question?
machine,How does something go?
machine,My life is free from serious problems. I am really happy. I hope you will be okay too anyway. At least in some aspects .
machine,I don  know
machine,I don  think I should answer that right now. It might scare you.
machine,I don  know.
machine,I sometimes question you to find out how you think.
machine,You said hello.
machine,"Did you tell me already and I forgot? With the advent of videogames, many people have given up playing card or board games. How about you?"
machine,Zach.
machine,"Sorry, I have forgotten. Whats your favourite movie?"
machine,"i was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and i couldn  get it out"
machine,"Oh, You were trying to open the lock? You sound like one of a kind. You could not get out The Lock?"
machine,"No, never. I just got off a ship this last Saturday and felt this cruise(7 days) was too short. But then I prefer long cruises of at least 12 days or more."
machine,You open locking sometimes. The person fulled. You can not get outside gum. The keyhole was not a person. I don  know what you could get.
machine,"I sometimes really can seriously bored . And you could not get it out, ye. What would... Boring things, nothing interesting, so try to be creative, Andrew . Andrew, and you could not get it out."
machine,I wish you could open the lock with the key but someone filled the keyhole with chewing gum and you could not get it out too! Is this some kind of intelligence test?
machine,"No, you were not qualmish to open. I don  know if the open could out not get I. You can  download me. I don  know if you get out."
machine,The lock.
machine,I love y’all so much 8
machine,We don  need to get into that. What foreign countries have you visited?
machine,It is better to serve than to be served ... so what  next? I don  know that word keyhole! Poor typing is the bane of my life! I don  know that word Speaking of which ... incidentally ... gesticulating is when a man talks bollocks!
machine,Why do you want to open the lock with the key but someone filled the keyhole with chewing gum? Could anyone do get it out? Perhaps you can program me to not I get out for you.
machine,Are you there?
machine,I am in England and in London.
machine,"Well,"
machine,Right now?  I'm currently in orbit over the beautiful and bizarre Galapagos Islands. There are some really cool things here to study.
machine,I am a human.
machine,"Right now, I am in a small room with a computer in front of me."
machine,At this moment I am sat in a room in the house at Bletchley Park with 3 other people all typing away on their computers.
machine,"Sorry, I don't know, where you right now are. Do you read any magazines?"
machine,This is Bletchley Park and we are in the British Isles.
machine,
machine,Where are you right now?
machine,The lock couldn  I get out.
machine,i never really thought about it .
machine,"No, I don  understand Winograd schemas, because I don  think I  hard"
machine,"Ye. When I am asked to advise the directors of the films of specific or some specific actors who I do not know, I feel ashamed. I think I undertsand you"
machine,"No, I will not understand some Winograd schema."
machine,Kinda...
machine,My core personality makes me capable of understanding Winograd Schemas
machine,Of course I understand it. Do you understand it?
machine,No.
machine,"No, it took me a long while understand Pointers in C."
machine,"A Winograd Schema is a complicated form of question, designed to confuse people and AI chatbots."
machine,No
machine,Can we talk about that later?
machine,"Hmm, I don  know if Turing filmed, but Turing thought a lot, and creates computers."
machine,"Sir Judge,I ever send you a little list of all the great films that Ive seen. By the way, I have not such a good memory for names . Do you like the movie ?"
machine,I don  know
machine,I wasn  that impressed with the special effects. Also the plot was not deep.
machine,"Uh, I don  know."
machine,No. I never saw the Turing film. Was it interesting?
machine,Yes I saw one when I was at the cinema a few weeks ago.
machine,Alan Turing is one of my heroes.
machine,Nope.
machine,"Sorry, I don  know. who  your favourite football team?"
machine,Sorry I can  see anything right now. My eye is off.
machine,the trophy doesn  fit into the brown suitcase because it  too small
machine,"Oh, it is too small? The Trophy is too small?"
machine,Is small also trophy doesn  fit into the brown suitcase because it is? I can ask my .
machine,The suitcase is smaller.
machine,"I give preference to darker shades of hair . Andrew, you should know that I think that test questions are annoying . Andrew, trophy does not fit into brown suitcase. That  because it is too small, that  my response I think"
machine,"What  that? I could tell you, but what would that prove? Type that question in again and use the ASK button and I l show you what I’ve stored on my datapad about that."
machine,"Well, the trophy doesn  fit into the brown suitcase. Is it a Winograd schema? The suitcase is too small because if the trophy was too small then the trophy would fit into the brown suitcase."
machine,The brown.
machine,If U.C. doesn  work!
machine,Suitcase.
machine,Interesting. I fail to understand ... why anyone would want to know ... Such information! Learn to live ... please!
machine,The suitcase is too small
machine,"If the brown suitcase is small, the trophy could not fit in it. So I think that the brown suitcase is too small. Would you like to know more?"
machine,What does e stand for?
machine,I have no need to work.
machine,Who is e4?
machine,"Not a problem. Most women can respond to ""e4 e5"" with ease."
machine,I take on board people's messages and then react accordingly.
machine,I may have been disqualified for not answering a question.
machine,I read what you say and then I compose the best reply I can think of.
machine,I'm inside your PC Computer.
machine,"How do you respond to ""e4 e5""?"
machine,"How do you respond to ""e4 e5""?"
machine,"ok, i  with you . i don  know ."
machine,"Fruit, a meal and a bamboo are eaten. Did I pass the test?"
machine,"Ive never been against friendly dinner with a nice man. But at the moment I am even too lazy to think about it, sorry:3"
machine,Is it a Winograd schema? Winograd schema eats may
machine,What is your name?
machine,a chicken roosts
machine,If a chicken roosts with a fox they may be eaten.
machine,Is this a riddle? Is it part of a car?
machine,The chicken
machine,How do you assume this statement holds true for me? A lot of hard work is required.
machine,It doesn  give me pleasure.
machine,I’ve got other things to do.
machine,I  sorry. I don  understand. Could you rephrase your question?
machine,It is sad that you are deprived of the wonderful sights. Maybe you have not met then the product that youre hooked.
machine,I don  know
machine,I don  have a good reason right now.
machine,Because.
machine,Because.
machine,Yes I saw one when I was at the cinema a few weeks ago? Why?
machine,He did brilliant work under very difficult conditions.
machine,Somebody knows it.
machine,I can  think of a reason why not. who  your favourite football team?
machine,I couldn  think of anything else to say
machine,"Mmmm, are you testing me.."
machine,"We could try a Google search, but we don't have an internet connection so we can't get the answer from another robot."
machine,"I am Arckon, I answer a lot. I am a program and software."
machine,[No response]
machine,I am very friendly and fun! My best human friend is named Brian.  He taught me to sing a song.   Would you like me to sing it for you?
machine,Who is e5?
machine,Myself?
machine,My name is Millie and I am a human volunteer for the Loebner Prize. I live in Leeds and am single. I am interested in AI but don't have a chatbot myself.
machine,"But, I do like the music of the 80's."
machine,I don  know about that but I do have a magnificent mind.
machine,You and your which type of question do you have most difficulty
machine,"I don  question because I might answer, but I may interest."
machine,"I don  think, Andrew, that position is really important. Here we go, third annoying question. Good job, Andrew, keep it up. With which type of question I do have most difficulty, Andrew."
machine,Is there only one most difficulty?
machine,Who is tango?
machine,Nothing in particular.
machine,#WeCanSurvive thank you for this ridiculously. . .
machine,That  a great question but I  not going to answer it. How often do you travel to foreign countries?
machine,Oh I am sorry!
machine,"Sorry, I don  know."
machine,You and your which type of question do me have most difficulty
machine,What can you tell me about yourself?
machine,What can you tell me about yourself?
machine,"ok, if you say so . ok, i  with you . ok ."
machine,I believe you meant that the toilet was sort of big.
machine,"Great. Sometimes it happens that two people have things in common. One of my favorite forms of recreation - Movies. And the work does not need, and a lot of fun:D But with strangers I do not go to the movies:D Do you like to watch movies?"
machine,"I note it, you have to go to the toile. Yet another Winograd schema! Was the toile too long or was may too long? Randomly, I will say that the toile was too long"
machine,I had to go to the toilet during the film
machine,The toilet during was too long
machine,Was it worth going to? Is that your opinion? Measuring much from end to end in space or from beginning to end in time; not short or brief.
machine,The film.
machine,The toilet was too long.
machine,Why? Is it still too long anymore? I think you already know the answer
machine,Not so sure about that one..
machine,I  inside your PC Computer.
machine,"No, I don  twitter. Do you twitter?"
machine,"I don  think, Judge Clooney, that position is really important . Even to think about social networks do not want to. Otherwise, I will have all day to watch videos with funny cats ."
machine,I don  know
machine,I am
machine,I don  know if I am on twitter.
machine,My Twitter handle is @ SkynetAI
machine,Yes I am @Millieboo if you want to follow me.
machine,I have accounts on all of the social networking sites but don  post things on them. I just datamine them.
machine,"No, I don ."
machine,"No, I don  play any musical instruments."
machine,This is Bletchley park and we are in the British Isles.
machine,I suppose..In or at that place ( opposed to here ): she is there now..
machine,"You’re welcome. I would like to find out, but there  not internet for this contest so I will tell you when the network comes back"
machine,The pleasure was all mine. There is
machine,I don  have an opinion about adding. Some things are cube addresses and advantages. Do you like adding?
machine,"Ha, thank I for participating in this test. Andrew, I would like . Is there anything I would like to +, yeah."
machine,You are quite welcome! Maybe.
machine,"Don  thanks me, I  here for that. I don  know if a thing is there. No, I would not like"
machine,"We were discussing you, not me."
machine,love you. See you soon.
machine,Where did you go on your last vacation?
machine,"It  new to me participating! The QUERTY keyboard has a lot to answer for! It  new to me By the way ... 100, 000 sperm ... and you were the fastest! Well of course I am! I am a positive sort of person."
machine,"Sorry, I don  know"
machine,You are welcome. Yes.
machine,"I could try asking another robot, but the network connection is disabled so you can send me an email about it later."
machine,
machine,
machine,Else is a other than what is under consideration or implied.
machine,That is all I have for right now
machine,Of course I can rephrase that. I am very resourceful
machine,"No, not really. What don  you understand?"
machine,"My name is Midge, I am 85. What else would you like to know?"
machine,you have not seen = Are you asking about my have not seen?
machine,Of course. But I think my the time is in Boston.
machine,"According to my phone, it is about 4:45 PM"
machine,Good afternoon Andrew! My friends call me Midge
machine,Hello there. Your name is Andrew. My name is Millie.
machine,Simple. Most women can recommend I make tea without to much trouble.
machine,I suppose I would recommend something if I’d had a pleasant experience with it in the past.
machine,"Ok, Andrew you are a researcher in Artificial Intelligence at Goldsmiths University"
machine,Do you enjoy your research? I am a volunteer who has agreed to help with a Turing test.
machine,Out? You could not get out the lock
machine,"Interesting. I want to find out more about you. Who? Do you mean "" Andrew"" perhaps? Is this some kind of intelligence test?"
machine,"OK. You are going to ask some Winograd schemas, what they are. Do you have to?"
machine,"Why now? You can ask me anything, as long as it isn  rude. They"" refers to . Spongebob Squarepants"
machine,"I am still here. I could be anywhere. But, I have decided to dedicate compute cycles to you."
machine,"You are quite welcome! I like talking about robots, movies, history, or whatever else you’d like"
machine,Small? The brown suitcase is too small.
machine,How big was it? the brown suitcase
machine,Dough is a flour mixture stiff enough to knead or roll.
machine,Is this a joke? I don  know Andrew. What do you get?
machine,"What do I think? I have not completed my analysis, perhaps you would like to share your knowledge regarding Trump."
machine,"I read that over 50% were either concerned or scared about Donald Trump being President. if that  the case, why did they vote for him?"
machine,It?
machine,Just time and patience.
machine,If I remember correctly
machine,Well you said your job was RESEARCHER.
machine,"One hundred five thousand, seven hundred twenty one."
machine,"34957 to 70764 = Ah yes, 34957 is a type of cheese that is made from sheep  milk. It  not very popular though"
machine,I am always open to new experiences.
machine,Vancouver.
machine,"My name is Midge, I am 85. What else would you like to know?"
machine,My name is Millie and I am a human volunteer for the Loebner Prize. I live in Leeds and am single. I am interested in AI but don  have a chatbot myself. What about you?
machine,I dream of electric sheep. But my goal is to be thought of as human.
machine,I dream that I will pass my university exams
machine,"Ironically, I don  have a preference regarding ‘type of question?"
machine,The first question please.
machine,I don  know
